Date,Company,Country,Weight,Liquidity,AvgDailyValue30d,TradeCount30,Rank,Price,Trading Days (90d),Participation,Regime,RawLiquidity,NormLiquidity,AdjLiquidity
2022-03-31 00:00:00,SOLIBRA IVORY COAST (IVORY COAST),IVORY COAST,0.002143678,0.603462915,5727862.667,22,74,164000,90,0.733333333,LOW,3080317.256,0.603462915,0.603462915
2022-03-31 00:00:00,SANLAM (SOUTH AFRICA),SOUTH AFRICA,0.003362446,0.584303848,367344013.3,21,75,72.2,90,0.7,HIGH,179998566.5,0.584303848,0.584303848
2022-03-31 00:00:00,NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003300346,0.573512515,360559646.9,21,76,218.08,90,0.7,HIGH,176674227,0.573512515,0.573512515
2022-03-31 00:00:00,ALEXANDRIA MINERAL OILS EGYPT (EGYPT),EGYPT,0.003298286,0.573154555,18965794.85,22,77,3.92,90,0.733333333,MID,10199383.01,0.573154555,0.573154555
2022-03-31 00:00:00,CUSTODIAN INVESTMENT NIGERIA (NIGERIA),NIGERIA,0.002535044,0.568258255,18803775.35,22,78,6.5,90,0.733333333,MID,10112252.52,0.568258255,0.568258255
2022-03-31 00:00:00,BID CORP (SOUTH AFRICA),SOUTH AFRICA,0.003261146,0.566700674,356277133.2,21,79,318.02,90,0.7,HIGH,174575795.2,0.566700674,0.566700674
2022-03-31 00:00:00,UNIWAX IVORY COAST (IVORY COAST),IVORY COAST,0.001973764,0.555630871,5273857.333,22,80,2000,90,0.733333333,LOW,2836163.277,0.555630871,0.555630871
2022-03-31 00:00:00,ATTIJARIWAFA BANK MOROCCO (MOROCCO),MOROCCO,0.003130711,0.544034612,19757527.89,21,81,460,90,0.7,MID,9681188.664,0.544034612,0.544034612
2022-03-31 00:00:00,BIDVEST (SOUTH AFRICA),SOUTH AFRICA,0.003044963,0.529133844,332659369.8,21,82,223.7,90,0.7,HIGH,163003091.2,0.529133844,0.529133844
2022-03-31 00:00:00,SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),EGYPT,0.002998364,0.52103609,17241184.8,22,83,8.7,90,0.733333333,MID,9271926.049,0.52103609,0.52103609
2022-03-31 00:00:00,TOTALENERGIES MARKETING SENEGAL (SENEGAL),SENEGAL,0.00182321,0.513248507,4871578.5,22,84,2500,90,0.733333333,LOW,2619826.66,0.513248507,0.513248507
2022-03-31 00:00:00,ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.002927791,0.508772462,319858441.5,21,85,198.63,90,0.7,HIGH,156730636.3,0.508772462,0.508772462
2022-03-31 00:00:00,TELECOM EGYPT (EGYPT),EGYPT,0.002916355,0.506785121,16769617.48,22,86,17.49,90,0.733333333,MID,9018327.624,0.506785121,0.506785121
2022-03-31 00:00:00,BRITISH AMERICAN TOBACCO KENYA (KENYA),KENYA,0.002902233,0.504331096,16688413.33,22,87,496.25,90,0.733333333,MID,8974657.837,0.504331096,0.504331096
2022-03-31 00:00:00,ERIUM IVORY COAST (IVORY COAST),IVORY COAST,0.001786863,0.503016591,4774460.667,22,88,890,90,0.733333333,LOW,2567598.847,0.503016591,0.503016591
2022-03-31 00:00:00,MONDI (SOUTH AFRICA),SOUTH AFRICA,0.002881775,0.500776128,314831253.1,21,89,290.56,90,0.7,HIGH,154267314,0.500776128,0.500776128
2022-03-31 00:00:00,TRACTAFRIC MOTORS IVORY COAST (IVORY COAST),IVORY COAST,0.001644453,0.462927084,4393944.833,22,90,4710,90,0.733333333,LOW,2362965.888,0.462927084,0.462927084
2022-03-31 00:00:00,SUCRIVOIRE IVORY COAST (IVORY COAST),IVORY COAST,0.001611404,0.453623404,4305637.5,22,91,1010,90,0.733333333,LOW,2315476.167,0.453623404,0.453623404
2022-03-31 00:00:00,GLENCORE (SOUTH AFRICA),SOUTH AFRICA,0.002604003,0.452506632,284484866.7,21,92,92.85,90,0.7,HIGH,139397584.7,0.452506632,0.452506632
2022-03-31 00:00:00,VODACOM (SOUTH AFRICA),SOUTH AFRICA,0.002584839,0.449176427,282391211.7,21,93,160,90,0.7,HIGH,138371693.7,0.449176427,0.449176427
2022-03-31 00:00:00,STANBIC HOLDINGS KENYA (KENYA),KENYA,0.002541239,0.441599847,14612624.17,22,94,103,90,0.733333333,MID,7858344.552,0.441599847,0.441599847
2022-03-31 00:00:00,GB AUTO EGYPT (EGYPT),EGYPT,0.002526148,0.438977529,14525851.18,22,95,3.99,90,0.733333333,MID,7811679.97,0.438977529,0.438977529
2022-03-31 00:00:00,NESTLE IVORY COAST (IVORY COAST),IVORY COAST,0.001528573,0.430305942,4084316.167,22,96,6750,90,0.733333333,LOW,2196454.472,0.430305942,0.430305942
2022-03-31 00:00:00,KUMBA IRON ORE (SOUTH AFRICA),SOUTH AFRICA,0.002405928,0.418086458,262845363.6,21,97,655.37,90,0.7,HIGH,128794228.2,0.418086458,0.418086458
2022-03-31 00:00:00,BANK OF AFRICA MALI (MALI),MALI,0.001481987,0.417191529,3959838.667,22,98,1400,90,0.733333333,LOW,2129513.239,0.417191529,0.417191529
2022-03-31 00:00:00,AFRICA GLOBAL LOGISTICS IVORY COAST (IVORY COAST),IVORY COAST,0.001466562,0.412849312,3918623.833,22,99,2400,90,0.733333333,LOW,2107348.817,0.412849312,0.412849312
2022-03-31 00:00:00,CORIS BANK INTERNATIONAL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.001452146,0.408790976,3880103.5,22,100,10000,90,0.733333333,LOW,2086633.438,0.408790976,0.408790976
2022-04-30 00:00:00,MTN NIGERIA (NIGERIA),NIGERIA,0.095333915,22.4433748,719667753.3,19,1,214.5,90,0.633333333,MID,288666732.2,22.4433748,22.4433748
2022-04-30 00:00:00,SONATEL SENEGAL (SENEGAL),SENEGAL,0.062802495,18.59512744,165231842.7,19,2,15950,90,0.633333333,LOW,66276328,18.59512744,18.59512744
2022-04-30 00:00:00,ZENITH BANK NIGERIA (NIGERIA),NIGERIA,0.061836349,14.55742537,466797427.2,19,3,24.5,90,0.633333333,MID,187237634.7,14.55742537,14.55742537
2022-04-30 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.054262472,12.77439409,409622865.5,19,4,24,90,0.633333333,MID,164304282.7,12.77439409,12.77439409
2022-04-30 00:00:00,BRALIRWA RWANDA (RWANDA),RWANDA,0.036816658,10.90100703,107925333.3,18,5,155,90,0.6,LOW,38853120,10.90100703,10.90100703
2022-04-30 00:00:00,BANK OF KIGALI RWANDA (RWANDA),RWANDA,0.018094169,5.357484234,53041730,18,6,255,90,0.6,LOW,19095022.8,5.357484234,5.357484234
2022-04-30 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.022017807,5.18340088,166210585.5,19,7,1200,90,0.633333333,MID,66668912.63,5.18340088,5.18340088
2022-04-30 00:00:00,PALM IVORY COAST (IVORY COAST),IVORY COAST,0.01692443,5.011137426,44527765.33,19,8,12100,90,0.633333333,LOW,17860581.43,5.011137426,5.011137426
2022-04-30 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.020599898,4.849598716,155506907.7,19,9,57.1,90,0.633333333,MID,62375548.52,4.849598716,4.849598716
2022-04-30 00:00:00,COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,0.030321092,4.744827476,169522168.4,18,10,44.8,90,0.6,MID,61027980.62,4.744827476,4.744827476
2022-04-30 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.028601095,4.475672071,179271601.8,17,11,33.7,90,0.566666667,MID,57566103.26,4.475672071,4.475672071
2022-04-30 00:00:00,SIB IVORY COAST (IVORY COAST),IVORY COAST,0.014649566,4.337575376,38542654.5,19,12,4400,90,0.633333333,LOW,15459886.97,4.337575376,4.337575376
2022-04-30 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.017609585,4.145623509,132933285.8,19,13,1440,90,0.633333333,MID,53321017.98,4.145623509,4.145623509
2022-04-30 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.013277103,3.931203919,38920853.1,18,14,41.82,90,0.6,LOW,14011507.12,3.931203919,3.931203919
2022-04-30 00:00:00,UNITED BANK FOR AFRICA NIGERIA (NIGERIA),NIGERIA,0.01601128,3.769352816,120867815,19,15,8.25,90,0.633333333,MID,48481423.56,3.769352816,3.769352816
2022-04-30 00:00:00,AIRTEL AFRICA NIGERIA (NIGERIA),NIGERIA,0.015282396,3.597759977,115365530.5,19,16,1386,90,0.633333333,MID,46274396.11,3.597759977,3.597759977
2022-04-30 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.011606166,3.436458119,30535542.67,19,17,4450,90,0.633333333,LOW,12248145.45,3.436458119,3.436458119
2022-04-30 00:00:00,FIRST HOLDCO NIGERIA (NIGERIA),NIGERIA,0.0144985,3.413216317,109447965.8,19,18,12,90,0.633333333,MID,43900795.18,3.413216317,3.413216317
2022-04-30 00:00:00,INNSCOR AFRICA (ZIMBABWE),ZIMBABWE,0.011417562,3.380614568,30039330.27,19,19,619.8938,90,0.633333333,LOW,12049109.14,3.380614568,3.380614568
2022-04-30 00:00:00,PPC (SOUTH AFRICA),SOUTH AFRICA,0.019842224,3.105031058,1856352368,18,20,386,90,0.6,HIGH,668286852.5,3.105031058,3.105031058
2022-04-30 00:00:00,NASPERS (SOUTH AFRICA),SOUTH AFRICA,0.018722293,2.929777473,1751576473,18,21,321.55,90,0.6,HIGH,630567530.4,2.929777473,2.929777473
2022-04-30 00:00:00,SOGB IVORY COAST (IVORY COAST),IVORY COAST,0.00988487,2.926801067,26006852.33,19,22,5985,90,0.633333333,LOW,10431637.44,2.926801067,2.926801067
2022-04-30 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.011571311,2.724101478,87350855.57,19,23,27,90,0.633333333,MID,35037398.74,2.724101478,2.724101478
2022-04-30 00:00:00,FIDELITY BANK NIGERIA (NIGERIA),NIGERIA,0.00971594,2.287312708,73344816.13,19,24,3.8,90,0.633333333,MID,29419420.69,2.287312708,2.287312708
2022-04-30 00:00:00,FCMB GROUP NIGERIA (NIGERIA),NIGERIA,0.009695342,2.282463537,73189322.93,19,25,3.88,90,0.633333333,MID,29357050.64,2.282463537,2.282463537
2022-04-30 00:00:00,SIMBISA BRANDS (ZIMBABWE),ZIMBABWE,0.007637815,2.261473045,20094907.1,19,26,321.0813,90,0.633333333,LOW,8060290.515,2.261473045,2.261473045
2022-04-30 00:00:00,PRESCO PLC NIGERIA (NIGERIA),NIGERIA,0.009497889,2.235979415,71698766.19,19,27,143.4,90,0.633333333,MID,28759171.77,2.235979415,2.235979415
2022-04-30 00:00:00,PROSUS (SOUTH AFRICA),SOUTH AFRICA,0.012938284,2.024660739,1210449650,18,28,356.57,90,0.6,HIGH,435761874,2.024660739,2.024660739
2022-04-30 00:00:00,ORAGROUP TOGO (TOGO),TOGO,0.006698488,1.983348602,17623560.01,19,29,4025,90,0.633333333,LOW,7069005.737,1.983348602,1.983348602
2022-04-30 00:00:00,HIPPO VALLEY ESTATES (ZIMBABWE),ZIMBABWE,0.006026162,1.784280143,15854685.42,19,30,450,90,0.633333333,LOW,6359490.485,1.784280143,1.784280143
2022-04-30 00:00:00,DANGOTE CEMENT NIGERIA (NIGERIA),NIGERIA,0.007221711,1.700124852,54516089.65,19,31,292.4,90,0.633333333,MID,21867009.29,1.700124852,1.700124852
2022-04-30 00:00:00,NESTLE IVORY COAST (IVORY COAST),IVORY COAST,0.005545451,1.641947082,14589947.98,19,32,7755,90,0.633333333,LOW,5852190.243,1.641947082,1.641947082
2022-04-30 00:00:00,MTN GROUP (SOUTH AFRICA),SOUTH AFRICA,0.010356776,1.620690885,968935030,18,33,168.69,90,0.6,HIGH,348816610.8,1.620690885,1.620690885
2022-04-30 00:00:00,SGB IVORY COAST (IVORY COAST),IVORY COAST,0.005472933,1.620475202,14399154,19,34,13800,90,0.633333333,LOW,5775660.66,1.620475202,1.620475202
2022-04-30 00:00:00,FIRSTRAND (SOUTH AFRICA),SOUTH AFRICA,0.01025569,1.60487225,959477810.8,18,35,67.1,90,0.6,HIGH,345412011.9,1.60487225,1.60487225
2022-04-30 00:00:00,ANGLO AMERICAN (SOUTH AFRICA),SOUTH AFRICA,0.010237412,1.602012042,957767826.7,18,36,713.24,90,0.6,HIGH,344796417.6,1.602012042,1.602012042
2022-04-30 00:00:00,GUINNESS NIGERIA (NIGERIA),NIGERIA,0.00669459,1.576030792,50536897.82,19,37,93,90,0.633333333,MID,20270911.24,1.576030792,1.576030792
2022-04-30 00:00:00,NSIA BANK IVORY COAST (IVORY COAST),IVORY COAST,0.005276156,1.562211738,13881438.83,19,38,5850,90,0.633333333,LOW,5567999.354,1.562211738,1.562211738
2022-04-30 00:00:00,EFG HOLDING EGYPT (EGYPT),EGYPT,0.009580744,1.499252661,53564974.33,18,39,17.01,90,0.6,MID,19283390.76,1.499252661,1.499252661
2022-04-30 00:00:00,FAWRY EGYPT (EGYPT),EGYPT,0.009339647,1.461524399,52217027.16,18,40,4.62,90,0.6,MID,18798129.78,1.461524399,1.461524399
2022-04-30 00:00:00,BICI IVORY COAST (IVORY COAST),IVORY COAST,0.004821292,1.427531439,12684702,19,41,6200,90,0.633333333,LOW,5087974.913,1.427531439,1.427531439
2022-04-30 00:00:00,KCB GROUP KENYA (KENYA),KENYA,0.008921949,1.396160423,49881717.2,18,42,37.45,90,0.6,MID,17957418.19,1.396160423,1.396160423
2022-04-30 00:00:00,BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,0.008840788,1.383459935,827105777,18,43,563,90,0.6,HIGH,297758079.7,1.383459935,1.383459935
2022-04-30 00:00:00,ECOBANK IVORY COAST (IVORY COAST),IVORY COAST,0.004347923,1.287372232,11439280.9,19,44,17,90,0.633333333,LOW,4588422.672,1.287372232,1.287372232
2022-04-30 00:00:00,IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.008014679,1.254185413,749818606.7,18,45,206.21,90,0.6,HIGH,269934698.4,1.254185413,1.254185413
2022-04-30 00:00:00,STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,0.007896142,1.23563604,738728806.7,18,46,168,90,0.6,HIGH,265942370.4,1.23563604,1.23563604
2022-04-30 00:00:00,EQUITY GROUP HOLDINGS KENYA (KENYA),KENYA,0.007829443,1.22519854,43773628.08,18,47,47.9,90,0.6,MID,15758506.11,1.22519854,1.22519854
2022-04-30 00:00:00,TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),ZIMBABWE,0.004091057,1.211316807,10763470.63,19,48,164.6362,90,0.633333333,LOW,4317347.665,1.211316807,1.211316807
2022-04-30 00:00:00,SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,0.007583414,1.186698436,709471310,18,49,55.79,90,0.6,HIGH,255409671.6,1.186698436,1.186698436
2022-04-30 00:00:00,ABSA (SOUTH AFRICA),SOUTH AFRICA,0.007580491,1.186241004,709197832.5,18,50,171.84,90,0.6,HIGH,255311219.7,1.186241004,1.186241004
2022-04-30 00:00:00,FILTISCA IVORY COAST (IVORY COAST),IVORY COAST,0.003965563,1.174159438,10433299.17,19,51,1500,90,0.633333333,LOW,4184912.221,1.174159438,1.174159438
2022-04-30 00:00:00,TOTALENERGIES MARKETING NIGERIA (NIGERIA),NIGERIA,0.004860955,1.144359208,36694945.72,19,52,234.5,90,0.633333333,MID,14718750.45,1.144359208,1.144359208
2022-04-30 00:00:00,GRINDROD (SOUTH AFRICA),SOUTH AFRICA,0.006998709,1.09520028,654768855.7,18,53,649,90,0.6,HIGH,235716788,1.09520028,1.09520028
2022-04-30 00:00:00,GOLD FIELDS (SOUTH AFRICA),SOUTH AFRICA,0.006970423,1.09077382,652122483.3,18,54,217.65,90,0.6,HIGH,234764094,1.09077382,1.09077382
2022-04-30 00:00:00,AFRICA GLOBAL LOGISTICS IVORY COAST (IVORY COAST),IVORY COAST,0.003429828,1.01553433,9023794.5,19,55,2400,90,0.633333333,LOW,3619544.238,1.01553433,1.01553433
2022-04-30 00:00:00,CIE BENIN (BENIN),BENIN,0.003395311,1.005314083,8932979.833,19,56,2470,90,0.633333333,LOW,3583117.466,1.005314083,1.005314083
2022-04-30 00:00:00,OANDO PLC NIGERIA (NIGERIA),NIGERIA,0.004247753,1,32065933.03,19,57,6.3,90,0.633333333,MID,12862002.03,1,1
2022-04-30 00:00:00,BANK OF AFRICA NIGER (NIGER),NIGER,0.003377363,1,8885760.167,19,58,6975,90,0.633333333,LOW,3564177.134,1,1
2022-04-30 00:00:00,SAPH IVORY COAST (IVORY COAST),IVORY COAST,0.003077806,0.911304493,8097633.167,19,59,5310,90,0.633333333,LOW,3248050.637,0.911304493,0.911304493
2022-04-30 00:00:00,CAPITEC BANK (SOUTH AFRICA),SOUTH AFRICA,0.00581027,0.90922618,543583667.9,18,60,2207.53,90,0.6,HIGH,195690120.4,0.90922618,0.90922618
2022-04-30 00:00:00,BANK OF AFRICA IVORY COAST (IVORY COAST),IVORY COAST,0.003055633,0.904739195,8039295.5,19,61,5290,90,0.633333333,LOW,3224650.751,0.904739195,0.904739195
2022-04-30 00:00:00,OKOMU OIL PALM NIGERIA (NIGERIA),NIGERIA,0.003834683,0.902755602,28947700.67,19,62,147,90,0.633333333,MID,11611244.38,0.902755602,0.902755602
2022-04-30 00:00:00,ABU QIR FERTILIZERS EGYPT (EGYPT),EGYPT,0.00540836,0.846332881,30237597.88,18,63,28.29,90,0.6,MID,10885535.24,0.846332881,0.846332881
2022-04-30 00:00:00,SMB IVORY COAST (IVORY COAST),IVORY COAST,0.002845299,0.8424618,7485913.5,19,64,7550,90,0.633333333,LOW,3002683.082,0.8424618,0.8424618
2022-04-30 00:00:00,ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),SOUTH AFRICA,0.005350567,0.837289043,500575829.3,18,65,329.13,90,0.6,HIGH,180207298.6,0.837289043,0.837289043
2022-04-30 00:00:00,SITAB IVORY COAST (IVORY COAST),IVORY COAST,0.002793084,0.827001502,7348537,19,66,6620,90,0.633333333,LOW,2947579.841,0.827001502,0.827001502
2022-04-30 00:00:00,BANK OF AFRICA BENIN (BENIN),BENIN,0.002651526,0.78508753,6976099.5,19,67,6400,90,0.633333333,LOW,2798191.022,0.78508753,0.78508753
2022-04-30 00:00:00,BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,0.004832264,0.756181807,452085618.7,18,68,663.95,90,0.6,HIGH,162750822.7,0.756181807,0.756181807
2022-04-30 00:00:00,TRANSCORP PLC NIGERIA (NIGERIA),NIGERIA,0.003187491,0.750394637,24062104.16,19,69,1.19,90,0.633333333,MID,9651577.336,0.750394637,0.750394637
2022-04-30 00:00:00,TRACTAFRIC MOTORS IVORY COAST (IVORY COAST),IVORY COAST,0.002377993,0.704097498,6256441.5,19,70,4250,90,0.633333333,LOW,2509528.202,0.704097498,0.704097498
2022-04-30 00:00:00,BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,0.002358242,0.698249452,6204477.167,19,71,2300,90,0.633333333,LOW,2488684.73,0.698249452,0.698249452
2022-04-30 00:00:00,SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.004348977,0.680554192,406871416.8,18,72,229.02,90,0.6,HIGH,146473710,0.680554192,0.680554192
2022-04-30 00:00:00,SBN HOLDINGS (NAMIBIA),NAMIBIA,0.002298074,0.680434322,26946538.33,9,73,450,90,0.3,LOW,2425188.45,0.680434322,0.680434322
2022-04-30 00:00:00,UNILEVER NIGERIA (NIGERIA),NIGERIA,0.002839386,0.668444275,21434289.37,19,74,13.6,90,0.633333333,MID,8597531.623,0.668444275,0.668444275
2022-04-30 00:00:00,SANLAM (SOUTH AFRICA),SOUTH AFRICA,0.004134259,0.646953774,386783303.3,18,75,65.83,90,0.6,HIGH,139241989.2,0.646953774,0.646953774
2022-04-30 00:00:00,TALAAT MOUSTAFA GROUP EGYPT (EGYPT),EGYPT,0.004127172,0.64584486,23074605.29,18,76,8.7,90,0.6,MID,8306857.905,0.64584486,0.64584486
2022-04-30 00:00:00,BANK OF AFRICA BUKINA FASO (BURKINA FASO),BURKINA FASO,0.002091669,0.619320095,5503129.833,19,77,5900,90,0.633333333,LOW,2207366.522,0.619320095,0.619320095
2022-04-30 00:00:00,ALEXANDRIA MINERAL OILS EGYPT (EGYPT),EGYPT,0.003942857,0.61700208,22044116.69,18,78,3.89,90,0.6,MID,7935882.007,0.61700208,0.61700208
2022-04-30 00:00:00,NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003931828,0.615276129,367844725.8,18,79,188.96,90,0.6,HIGH,132424101.3,0.615276129,0.615276129
2022-04-30 00:00:00,EAST AFRICAN BREWERIES KENYA (KENYA),KENYA,0.003892579,0.609134288,24398677.5,17,80,144,90,0.566666667,MID,7834686.442,0.609134288,0.609134288
2022-04-30 00:00:00,STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),NIGERIA,0.002554932,0.601478566,19286971.43,19,81,35.5,90,0.633333333,MID,7736218.539,0.601478566,0.601478566
2022-04-30 00:00:00,DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),NIGERIA,0.002527415,0.595000402,19079243.04,19,82,16.2,90,0.633333333,MID,7652896.376,0.595000402,0.595000402
2022-04-30 00:00:00,SOLIBRA IVORY COAST (IVORY COAST),IVORY COAST,0.001961407,0.580751063,5160414.667,19,83,155000,90,0.633333333,LOW,2069899.661,0.580751063,0.580751063
2022-04-30 00:00:00,CORIS BANK INTERNATIONAL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.00191919,0.568250989,5049342,19,84,9690,90,0.633333333,LOW,2025347.18,0.568250989,0.568250989
2022-04-30 00:00:00,SODE IVORY COAST (IVORY COAST),IVORY COAST,0.001868549,0.553256886,4916108,19,85,4885,90,0.633333333,LOW,1971905.542,0.553256886,0.553256886
2022-04-30 00:00:00,CUSTODIAN INVESTMENT NIGERIA (NIGERIA),NIGERIA,0.002315971,0.545222557,17483070,19,86,7.15,90,0.633333333,MID,7012653.634,0.545222557,0.545222557
2022-04-30 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.001746976,0.517260453,4596252.333,19,87,2380,90,0.633333333,LOW,1843607.88,0.517260453,0.517260453
2022-04-30 00:00:00,GLENCORE (SOUTH AFRICA),SOUTH AFRICA,0.003203443,0.501294176,299700265,18,88,95.29,90,0.6,HIGH,107892095.4,0.501294176,0.501294176
2022-04-30 00:00:00,BID CORP (SOUTH AFRICA),SOUTH AFRICA,0.003195866,0.50010845,298991375,18,89,330.5,90,0.6,HIGH,107636895,0.50010845,0.50010845
2022-04-30 00:00:00,DISCOVERY HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.003168779,0.495869737,296457247.3,18,90,152.26,90,0.6,HIGH,106724609,0.495869737,0.495869737
2022-04-30 00:00:00,LETSHEGO HOLDINGS BOTSWANA (BOTSWANA),BOTSWANA,0.001670824,0.494712616,4395897.656,19,91,1.8,90,0.633333333,LOW,1763243.393,0.494712616,0.494712616
2022-04-30 00:00:00,EASTERN TOBACCO EGYPT (EGYPT),EGYPT,0.003045517,0.476580915,17027179.71,18,92,10.77,90,0.6,MID,6129784.695,0.476580915,0.476580915
2022-04-30 00:00:00,MONDI (SOUTH AFRICA),SOUTH AFRICA,0.002963613,0.463764086,277262785.4,18,93,299.53,90,0.6,HIGH,99814602.76,0.463764086,0.463764086
2022-04-30 00:00:00,ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.002926207,0.457910595,273763257.6,18,94,170.13,90,0.6,HIGH,98554772.75,0.457910595,0.457910595
2022-04-30 00:00:00,KUMBA IRON ORE (SOUTH AFRICA),SOUTH AFRICA,0.002878191,0.450396661,269271028.9,18,95,534,90,0.6,HIGH,96937570.39,0.450396661,0.450396661
2022-04-30 00:00:00,VODACOM (SOUTH AFRICA),SOUTH AFRICA,0.002842257,0.444773573,265909248.3,18,96,151.98,90,0.6,HIGH,95727329.4,0.444773573,0.444773573
2022-04-30 00:00:00,CLICKS (SOUTH AFRICA),SOUTH AFRICA,0.002793282,0.437109609,261327324,18,97,310.82,90,0.6,HIGH,94077836.62,0.437109609,0.437109609
2022-04-30 00:00:00,GB AUTO EGYPT (EGYPT),EGYPT,0.002709009,0.423922073,15145796.01,18,98,4.25,90,0.6,MID,5452486.565,0.423922073,0.423922073
2022-04-30 00:00:00,HONEYWELL FLOUR MILLS NIGERIA (NIGERIA),NIGERIA,0.001782428,0.419616746,13455402.48,19,99,3.7,90,0.633333333,MID,5397111.44,0.419616746,0.419616746
2022-04-30 00:00:00,MTN GHANA (GHANA),GHANA,0.001388773,0.41120034,3653827.598,19,100,1,90,0.633333333,LOW,1465590.848,0.41120034,0.41120034
2022-05-31 00:00:00,SONATEL SENEGAL (SENEGAL),SENEGAL,0.076647928,26.30933276,240196420.5,20,1,14750,90,0.666666667,LOW,106753964.7,26.30933276,26.30933276
2022-05-31 00:00:00,MTN NIGERIA (NIGERIA),NIGERIA,0.099107702,19.91111805,985891541,20,2,230,90,0.666666667,MID,438174018.2,19.91111805,19.91111805
2022-05-31 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.042479595,8.410977149,416466378.2,20,3,22.55,90,0.666666667,MID,185096168.1,8.410977149,8.410977149
2022-05-31 00:00:00,ZENITH BANK NIGERIA (NIGERIA),NIGERIA,0.036912432,7.308676589,361886379.6,20,4,23.45,90,0.666666667,MID,160838390.9,7.308676589,7.308676589
2022-05-31 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.033980117,6.728077034,333138210.4,20,5,1289.5,90,0.666666667,MID,148061426.8,6.728077034,6.728077034
2022-05-31 00:00:00,PALM IVORY COAST (IVORY COAST),IVORY COAST,0.021365382,5.469954915,49939069.27,20,6,12795,90,0.666666667,LOW,22195141.9,5.469954915,5.469954915
2022-05-31 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.019748258,5.055939565,41867783.83,21,7,37.38,90,0.7,LOW,20515214.08,5.055939565,5.055939565
2022-05-31 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.035867704,4.920683068,269967619,19,8,26,90,0.633333333,MID,108287011.6,4.920683068,4.920683068
2022-05-31 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.015688893,4.016662753,36670942,20,9,4595,90,0.666666667,LOW,16298196.44,4.016662753,4.016662753
2022-05-31 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.018752098,3.712923046,183843991.7,20,10,62.4,90,0.666666667,MID,81708440.77,3.712923046,3.712923046
2022-05-31 00:00:00,FIRST HOLDCO NIGERIA (NIGERIA),NIGERIA,0.018349354,3.633179625,179895526.2,20,11,11.9,90,0.666666667,MID,79953567.2,3.633179625,3.633179625
2022-05-31 00:00:00,INNSCOR AFRICA (ZIMBABWE),ZIMBABWE,0.013846595,3.544998572,32364787.64,20,12,525.529,90,0.666666667,LOW,14384350.06,3.544998572,3.544998572
2022-05-31 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.01779855,3.524120107,174495485,20,13,27.05,90,0.666666667,MID,77553548.91,3.524120107,3.524120107
2022-05-31 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.016758707,3.318230752,164300950.9,20,14,1400,90,0.666666667,MID,73022644.85,3.318230752,3.318230752
2022-05-31 00:00:00,SOGB IVORY COAST (IVORY COAST),IVORY COAST,0.012911673,3.305640222,30179516.76,20,15,6590,90,0.666666667,LOW,13413118.56,3.305640222,3.305640222
