Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
SIBANYE STILLWATER (SOUTH AFRICA),OK,36797529.519849055,3.081519044540816,86,36797529.519849055,36797529.519849055,7359505.903969811,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,36797529.519849055,12.0,True,2022-01-31
FIRST CAPITAL BANK (ZIMBABWE),OK,30705661.929047916,82.23809523809524,88,30705661.929047916,30705661.929047916,6141132.385809584,30,,,,,2022-01-31,2021-12-31,2022-01-31,ZIMBABWE,LOW,30705661.929047916,13.0,True,2022-01-31
GOLD FIELDS (SOUTH AFRICA),OK,28227772.445182458,10.92903719788875,86,28227772.445182458,28227772.445182458,5645554.489036492,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,28227772.445182458,14.0,True,2022-01-31
GRINDROD (SOUTH AFRICA),OK,26649213.388375506,29.43446908125545,86,26649213.388375506,26649213.388375506,5329842.677675102,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,26649213.388375506,15.0,True,2022-01-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,26149335.274743076,8.787036281591845,86,26149335.274743076,26149335.274743076,5229867.054948616,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,26149335.274743076,16.0,True,2022-01-31
CAPITEC BANK (SOUTH AFRICA),OK,25317188.24956833,127.1179951925793,86,25317188.24956833,25317188.24956833,5063437.649913666,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,25317188.24956833,17.0,True,2022-01-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,25053867.172960643,20.62923238168159,86,25053867.172960643,25053867.172960643,5010773.434592129,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,25053867.172960643,18.0,True,2022-01-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,21667248.13760525,36.77174793048695,86,21667248.13760525,21667248.13760525,4333449.62752105,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,21667248.13760525,19.0,True,2022-01-31
ABSA (SOUTH AFRICA),OK,20964123.854250077,9.57404745915889,86,20964123.854250077,20964123.854250077,4192824.770850016,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,20964123.854250077,20.0,True,2022-01-31
SANLAM (SOUTH AFRICA),OK,18061070.868442375,3.725437280732034,86,18061070.868442375,18061070.868442375,3612214.173688475,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,18061070.868442375,21.0,True,2022-01-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,17456082.937442884,31.9448715615331,86,17456082.937442884,17456082.937442884,3491216.587488577,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,17456082.937442884,22.0,True,2022-01-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,16273657.31715726,13.1482329904542,86,16273657.31715726,16273657.31715726,3254731.463431452,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,16273657.31715726,23.0,True,2022-01-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,15704440.225363132,14.0858683168379,86,15704440.225363132,15704440.225363132,3140888.0450726263,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,15704440.225363132,24.0,True,2022-01-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,15238697.189651186,1.373817757331944,86,15238697.189651186,15238697.189651186,3047739.4379302375,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,15238697.189651186,25.0,True,2022-01-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,14899357.910409544,13.10932175200989,86,14899357.910409544,14899357.910409544,2979871.582081909,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14899357.910409544,26.0,True,2022-01-31
BID CORPORATION (SOUTH AFRICA),OK,14076737.274436526,20.48676704092584,86,14076737.274436526,14076737.274436526,2815347.4548873054,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14076737.274436526,27.0,True,2022-01-31
BID CORP (SOUTH AFRICA),OK,14076737.274436526,20.48676704092584,86,14076737.274436526,14076737.274436526,2815347.4548873054,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,14076737.274436526,28.0,True,2022-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,14057916.421279546,52.49541877762208,87,14057916.421279546,14057916.421279546,2811583.2842559093,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,14057916.421279546,29.0,True,2022-01-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,13032513.316635123,3.254736815679974,86,13032513.316635123,13032513.316635123,2606502.663327025,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,13032513.316635123,30.0,True,2022-01-31
GLENCORE (SOUTH AFRICA),OK,13026295.429868817,4.918506059483987,86,13026295.429868817,13026295.429868817,2605259.085973764,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,13026295.429868817,31.0,True,2022-01-31
CLICKS (SOUTH AFRICA),OK,12622258.194532167,19.80268236505017,86,12622258.194532167,12622258.194532167,2524451.6389064337,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,12622258.194532167,32.0,True,2022-01-31
MR PRICE (SOUTH AFRICA),OK,11988302.050446551,12.52063237038478,86,11988302.050446551,11988302.050446551,2397660.4100893103,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11988302.050446551,33.0,True,2022-01-31
VODACOM (SOUTH AFRICA),OK,11733611.074719373,8.448759547374433,86,11733611.074719373,11733611.074719373,2346722.2149438746,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11733611.074719373,34.0,True,2022-01-31
OLD MUTUAL (SOUTH AFRICA),OK,11426269.32853867,0.8221568122909305,86,11426269.32853867,11426269.32853867,2285253.865707734,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11426269.32853867,35.0,True,2022-01-31
SPAR (SOUTH AFRICA),OK,11000256.271699337,10.48846156260002,86,11000256.271699337,11000256.271699337,2200051.2543398677,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,11000256.271699337,36.0,True,2022-01-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10286812.086555641,9.010462102336557,86,10286812.086555641,10286812.086555641,2057362.4173111282,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,10286812.086555641,37.0,True,2022-01-31
BIDVEST (SOUTH AFRICA),OK,9744816.292093609,11.88989374721502,86,9744816.292093609,9744816.292093609,1948963.2584187218,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9744816.292093609,38.0,True,2022-01-31
FOSCHINI (SOUTH AFRICA),OK,9668892.913634486,7.775971682660023,86,9668892.913634486,9668892.913634486,1933778.5827268974,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9668892.913634486,39.0,True,2022-01-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,9297425.50599996,0.9646221530466872,86,9297425.50599996,9297425.50599996,1859485.101199992,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9297425.50599996,40.0,True,2022-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,9248537.553696454,28.87527692877361,86,9248537.553696454,9248537.553696454,1849707.5107392909,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,9248537.553696454,41.0,True,2022-01-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,8589293.106066728,4.179820129662287,86,8589293.106066728,8589293.106066728,1717858.6212133458,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8589293.106066728,42.0,True,2022-01-31
MONDI (SOUTH AFRICA),OK,8568602.648162946,24.71993322329402,86,8568602.648162946,8568602.648162946,1713720.5296325893,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8568602.648162946,43.0,True,2022-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,8560081.84707703,9.594130679001111,86,8560081.84707703,8560081.84707703,1712016.3694154061,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8560081.84707703,44.0,True,2022-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,8210674.001487615,3.380024749001748,87,8210674.001487615,8210674.001487615,1642134.800297523,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,8210674.001487615,45.0,True,2022-01-31
REMGRO (SOUTH AFRICA),OK,8147173.869005698,8.0678059709923,86,8147173.869005698,8147173.869005698,1629434.7738011396,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,8147173.869005698,46.0,True,2022-01-31
INVESTEC (SOUTH AFRICA),OK,7315300.003378336,5.092351431243214,86,7315300.003378336,7315300.003378336,1463060.0006756673,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,7315300.003378336,47.0,True,2022-01-31
HULAMIN LIMITED (SOUTH AFRICA),OK,7084876.352495626,28.86962852319298,86,7084876.352495626,7084876.352495626,1416975.2704991251,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,7084876.352495626,48.0,True,2022-01-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,6034692.632547462,0.428004643627132,87,6034692.632547462,6034692.632547462,1206938.5265094924,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,6034692.632547462,49.0,True,2022-01-31
REINET INVEST (SOUTH AFRICA),OK,5550336.525263601,17.95126053584541,86,5550336.525263601,5550336.525263601,1110067.3050527202,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5550336.525263601,50.0,True,2022-01-31
AVI (SOUTH AFRICA),OK,5479620.187111663,4.637968582312959,86,5479620.187111663,5479620.187111663,1095924.0374223327,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5479620.187111663,51.0,True,2022-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5220178.818170092,14.51138153724496,86,5220178.818170092,5220178.818170092,1044035.7636340185,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,5220178.818170092,52.0,True,2022-01-31
TRUWORTHS INT (SOUTH AFRICA),OK,4486749.331659941,3.279213239862681,86,4486749.331659941,4486749.331659941,897349.8663319882,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,4486749.331659941,53.0,True,2022-01-31
QUILTER (SOUTH AFRICA),OK,4274631.444964093,1.935520312294069,86,4274631.444964093,4274631.444964093,854926.2889928187,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,4274631.444964093,54.0,True,2022-01-31
TIGER BRANDS (SOUTH AFRICA),OK,3620936.998823246,11.35957122325637,86,3620936.998823246,3620936.998823246,724187.3997646492,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,3620936.998823246,55.0,True,2022-01-31
SAFARICOM KENYA (KENYA),OK,3364507.392556312,0.3383860900579581,86,3364507.392556312,3364507.392556312,672901.4785112625,30,,,,,2022-01-31,2021-12-31,2022-01-31,KENYA,MID,3364507.392556312,56.0,True,2022-01-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,3019523.04904658,0.8170997741972521,87,3019523.04904658,3019523.04904658,603904.6098093161,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,3019523.04904658,57.0,True,2022-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2835214.783235377,0.9790569673082837,86,2835214.783235377,2835214.783235377,567042.9566470755,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,2835214.783235377,58.0,True,2022-01-31
OUTSURANCE (SOUTH AFRICA),OK,2752864.692808891,1.531345512969367,86,2752864.692808891,2752864.692808891,550572.9385617783,30,,,,,2022-01-31,2021-12-31,2022-01-31,SOUTH AFRICA,HIGH,2752864.692808891,59.0,True,2022-01-31
EL SEWEDY ELECTRIC (EGYPT),OK,2303559.5821843846,0.6270172350007016,87,2303559.5821843846,2303559.5821843846,460711.9164368769,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,2303559.5821843846,60.0,True,2022-01-31
COSUMAR MOROCCO (MOROCCO),OK,2207269.402783743,28.13409507383853,85,2207269.402783743,2207269.402783743,441453.88055674866,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,2207269.402783743,61.0,True,2022-01-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,1928778.0849276402,0.02770689026613198,86,1928778.0849276402,1928778.0849276402,385755.61698552803,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,1928778.0849276402,62.0,True,2022-01-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1926808.1699722966,1.371400870042226,87,1926808.1699722966,1926808.1699722966,385361.63399445935,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1926808.1699722966,63.0,True,2022-01-31
CORONATION (NAMIBIA),OK,1753036.7747615916,3.296110414052698,86,1753036.7747615916,1753036.7747615916,350607.35495231836,30,,,,,2022-01-31,2021-12-31,2022-01-31,NAMIBIA,LOW,1753036.7747615916,64.0,True,2022-01-31
EFG HOLDING EGYPT (EGYPT),OK,1727592.5907967011,0.9446719481546685,87,1727592.5907967011,1727592.5907967011,345518.51815934025,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1727592.5907967011,65.0,True,2022-01-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1686473.8695636946,0.683786852411752,87,1686473.8695636946,1686473.8695636946,337294.77391273895,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1686473.8695636946,66.0,True,2022-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1589022.6963807617,15.03179907297618,87,1589022.6963807617,1589022.6963807617,317804.5392761524,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,1589022.6963807617,67.0,True,2022-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1463072.5201157157,0.5785398088968834,87,1463072.5201157157,1463072.5201157157,292614.50402314315,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1463072.5201157157,68.0,True,2022-01-31
TELECOM EGYPT (EGYPT),OK,1301819.1459651066,1.069692678632937,87,1301819.1459651066,1301819.1459651066,260363.82919302132,30,,,,,2022-01-31,2021-12-31,2022-01-31,EGYPT,MID,1301819.1459651066,69.0,True,2022-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1191004.3446346037,30.28457475476986,87,1191004.3446346037,1191004.3446346037,238200.86892692075,30,,,,,2022-01-31,2021-12-31,2022-01-31,MOROCCO,MID,1191004.3446346037,70.0,True,2022-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1063898.6790851436,0.0631911532385466,86,1063898.6790851436,1063898.6790851436,212779.73581702873,30,,,,,2022-01-31,2021-12-31,2022-01-31,NIGERIA,MID,1063898.6790851436,71.0,True,2022-01-31
