Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
CUSTODIAN INVESTMENT NIGERIA (NIGERIA),1238192.7807407388,6.05,90,0.6666666666666666,2785933.7566666626,,,20.0,2020-10-31,NIGERIA,MID,1238192.7807407388,0.08954873162513227,131.0,False,2020-10-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),1168228.7574074073,1470.0,90,0.6333333333333333,2912481.6666666665,,,19.0,2020-10-31,MOROCCO,MID,1168228.7574074073,0.08448878486535315,132.0,False,2020-10-31
RAYA HOLDING EGYPT (EGYPT),1087782.6206399999,15.8,90,0.6,3021618.3906666664,,,18.0,2020-10-31,EGYPT,MID,1087782.6206399999,0.07867074939970166,133.0,False,2020-10-31
I&M GROUP KENYA (KENYA),1019074.5185185184,88.0,90,0.6666666666666666,2292917.6666666665,,,20.0,2020-10-31,KENYA,MID,1019074.5185185184,0.07370163352933784,134.0,False,2020-10-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),998975.8780799994,11.09,90,0.6,2774932.994666665,,,18.0,2020-10-31,EGYPT,MID,998975.8780799994,0.07224805716655025,135.0,False,2020-10-31
PSG KONSULT (SOUTH AFRICA),963711.3644666666,7.9,90,0.7,1966757.8866666667,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,963711.3644666666,0.005024467556997456,136.0,False,2020-10-31
CUTIX PLC NIGERIA (NIGERIA),885721.7798518519,3.46,90,0.6666666666666666,1992874.0046666667,,,20.0,2020-10-31,NIGERIA,MID,885721.7798518519,0.06405728024923409,137.0,False,2020-10-31
CIMENTS DU MAROC MOROCCO (MOROCCO),855263.0697777777,1460.0,90,0.6333333333333333,2132234.8,,,19.0,2020-10-31,MOROCCO,MID,855263.0697777777,0.06185444164728452,138.0,False,2020-10-31
NCBA GROUP KENYA (KENYA),850972.2222222221,22.65,90,0.6666666666666666,1914687.5,,,20.0,2020-10-31,KENYA,MID,850972.2222222221,0.0615441184389979,139.0,False,2020-10-31
DIAMOND TRUST BANK KENYA (KENYA),812970.3703703703,61.25,90,0.6666666666666666,1829183.3333333333,,,20.0,2020-10-31,KENYA,MID,812970.3703703703,0.058795743803261705,140.0,False,2020-10-31
WEMA BANK NIGERIA (NIGERIA),805268.9228148148,0.64,90,0.6666666666666666,1811855.0763333335,,,20.0,2020-10-31,NIGERIA,MID,805268.9228148148,0.058238758759410224,141.0,False,2020-10-31
BERGER PAINTS NIGERIA (NIGERIA),797464.9074074074,6.7,90,0.6666666666666666,1794296.0416666667,,,20.0,2020-10-31,NIGERIA,MID,797464.9074074074,0.057674355790675216,142.0,False,2020-10-31
ORAGROUP TOGO (TOGO),796764.9481481481,3850.0,90,0.6666666666666666,1792721.1333333333,,,20.0,2020-10-31,TOGO,LOW,796764.9481481481,0.15064645727328077,143.0,False,2020-10-31
SIMBISA BRANDS (ZIMBABWE),772297.6519299998,6.1802,90,0.7,1576117.657,,,21.0,2020-10-31,ZIMBABWE,LOW,772297.6519299998,0.1460203608280408,144.0,False,2020-10-31
AXA MANSARD NIGERIA (NIGERIA),731850.3681481485,2.2,90,0.6666666666666666,1646663.3283333343,,,20.0,2020-10-31,NIGERIA,MID,731850.3681481485,0.052928972956736396,145.0,False,2020-10-31
PADENGA HOLDINGS (ZIMBABWE),696327.7640386664,13.0093,90,0.7,1421077.0694666663,,,21.0,2020-10-31,ZIMBABWE,LOW,696327.7640386664,0.13165653308075173,146.0,False,2020-10-31
JAIZ BANK NIGERIA (NIGERIA),640892.034222222,0.58,90,0.6666666666666666,1442007.0769999998,,,20.0,2020-10-31,NIGERIA,MID,640892.034222222,0.04635067306636783,147.0,False,2020-10-31
BRITAM HOLDINGS KENYA (KENYA),615280.9665185185,7.38,90,0.6666666666666666,1384382.1746666667,,,20.0,2020-10-31,KENYA,MID,615280.9665185185,0.044498426256254775,148.0,False,2020-10-31
UPDC PLC NIGERIA (NIGERIA),606026.7425185186,0.83,90,0.6666666666666666,1363560.170666667,,,20.0,2020-10-31,NIGERIA,MID,606026.7425185186,0.043829141122094094,149.0,False,2020-10-31
AIICO INSURANCE NIGERIA (NIGERIA),605422.8268148152,0.86,90,0.6666666666666666,1362201.3603333342,,,20.0,2020-10-31,NIGERIA,MID,605422.8268148152,0.04378546465578262,150.0,False,2020-10-31
TANGA CEMENT TANZANIA (TANZANIA),599840.3999999999,500.0,90,0.6,1666223.3333333333,,,18.0,2020-10-31,TANZANIA,LOW,599840.3999999999,0.11341341182165766,151.0,False,2020-10-31
STANDARD CHARTERED BANK KENYA (KENYA),552775.1851851852,158.25,90,0.6666666666666666,1243744.1666666667,,,20.0,2020-10-31,KENYA,MID,552775.1851851852,0.03997787539801982,152.0,False,2020-10-31
KENYA POWER (KENYA),532435.5703703704,1.75,90,0.6666666666666666,1197980.0333333334,,,20.0,2020-10-31,KENYA,MID,532435.5703703704,0.03850687125654778,153.0,False,2020-10-31
I&M BANK RWANDA (RWANDA),523284.06666666665,90.0,90,0.7,1067926.6666666667,,,21.0,2020-10-31,RWANDA,LOW,523284.06666666665,0.09893870328270393,154.0,False,2020-10-31
HONEYWELL FLOUR MILLS NIGERIA (NIGERIA),475073.23585185176,0.97,90,0.6666666666666666,1068914.7806666666,,,20.0,2020-10-31,NIGERIA,MID,475073.23585185176,0.03435830539581252,155.0,False,2020-10-31
NATIONAL INVESTMENT COMPANY TANZANIA (TANZANIA),423632.99999999994,165.0,90,0.6,1176758.3333333333,,,18.0,2020-10-31,TANZANIA,LOW,423632.99999999994,0.08009741239543769,156.0,False,2020-10-31
CORONATION INSURANCE NIGERIA (NIGERIA),397890.77748148143,0.4,90,0.6666666666666666,895254.2493333332,,,20.0,2020-10-31,NIGERIA,MID,397890.77748148143,0.028776306083361812,157.0,False,2020-10-31
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),384205.4628533333,4.0001,90,0.7,784092.7813333333,,,21.0,2020-10-31,ZIMBABWE,LOW,384205.4628533333,0.07264274360765911,158.0,False,2020-10-31
JUBILEE HOLDINGS KENYA (KENYA),365472.9629629629,269.5,90,0.6666666666666666,822314.1666666666,,,20.0,2020-10-31,KENYA,MID,365472.9629629629,0.026431780887167848,159.0,False,2020-10-31
BANK OF AFRICA MOROCCO (MOROCCO),355029.5922744443,138.0,90,0.6333333333333333,885115.3269999997,,,19.0,2020-10-31,MOROCCO,MID,355029.5922744443,0.025676494138937533,160.0,False,2020-10-31
ENL LIMITED MAURITIUS (MAURITIUS),339724.4316666666,13.3,90,0.7,693315.1666666666,,,21.0,2020-10-31,MAURITIUS,LOW,339724.4316666666,0.06423259732837312,161.0,False,2020-10-31
NAMIBIA BREWERIES (NAMIBIA),329387.83888888883,32.0,90,0.3333333333333333,2964490.55,,,10.0,2020-10-31,NAMIBIA,LOW,329387.83888888883,0.062278230377532724,162.0,False,2020-10-31
CIH BANK (MOROCCO),314509.9079148148,245.0,90,0.6333333333333333,784096.7233333333,,,19.0,2020-10-31,MOROCCO,MID,314509.9079148148,0.022746024508768295,163.0,False,2020-10-31
MTN GHANA (GHANA),304990.847,0.61,90,0.7,622430.3,,,21.0,2020-10-31,GHANA,LOW,304990.847,0.057665426557876376,164.0,False,2020-10-31
STANDARD BANK MALAWI (MALAWI),265815.05185185187,851.0,90,0.6666666666666666,598083.8666666667,,,20.0,2020-10-31,MALAWI,LOW,265815.05185185187,0.050258355295957666,165.0,False,2020-10-31
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),223405.93630814788,17.85,90,0.5666666666666667,695727.8293333326,,,17.0,2020-10-31,TUNISIA,LOW,223405.93630814788,0.04223995159032136,166.0,False,2020-10-31
ASCENCIA MAURITIUS (MAURITIUS),168971.59999999998,16.8,90,0.7,344840.0,,,21.0,2020-10-31,MAURITIUS,LOW,168971.59999999998,0.03194790757168808,167.0,False,2020-10-31
TANZANIA CIGARETTE COMPANY (TANZANIA),165240.0,17000.0,90,0.6,459000.0,,,18.0,2020-10-31,TANZANIA,LOW,165240.0,0.031242364084531012,168.0,False,2020-10-31
GCB BANK PLC GHANA (GHANA),165008.4252833333,3.85,90,0.7,336751.8883333333,,,21.0,2020-10-31,GHANA,LOW,165008.4252833333,0.031198579640020763,169.0,False,2020-10-31
CEC AFRICA INVESTMENTS ZAMBIA (ZAMBIA),157937.80503703712,0.13,90,0.6666666666666666,355360.06133333355,,,20.0,2020-10-31,ZAMBIA,LOW,157937.80503703712,0.029861718758646752,170.0,False,2020-10-31
CEIL MAURITIUS (MAURITIUS),157057.3476733333,2.85,90,0.7,320525.19933333335,,,21.0,2020-10-31,MAURITIUS,LOW,157057.3476733333,0.0296952483548841,171.0,False,2020-10-31
NEW MAURITIUS HOTELS (MAURITIUS),139466.18221666664,4.9,90,0.7,284624.86166666663,,,21.0,2020-10-31,MAURITIUS,LOW,139466.18221666664,0.026369240149435026,172.0,False,2020-10-31
CAPRICORN INVESTMENT (NAMIBIA),107635.59999999999,13.0,90,0.3333333333333333,968720.4,,,10.0,2020-10-31,NAMIBIA,LOW,107635.59999999999,0.02035094773454942,173.0,False,2020-10-31
CIC INSURANCE GROUP KENYA (KENYA),106419.74814814814,2.25,90,0.6666666666666666,239444.43333333332,,,20.0,2020-10-31,KENYA,MID,106419.74814814814,0.00769650220447222,174.0,False,2020-10-31
BANK OF KIGALI RWANDA (RWANDA),92443.4,230.0,90,0.7,188660.0,,,21.0,2020-10-31,RWANDA,LOW,92443.4,0.0174785182765186,175.0,False,2020-10-31
CIM FINANCIAL SERVICES MAURITIUS (MAURITIUS),88946.41348833332,6.02,90,0.7,181523.2928333333,,,21.0,2020-10-31,MAURITIUS,LOW,88946.41348833332,0.016817333782472462,176.0,False,2020-10-31
SBM HOLDINGS MAURITIUS (MAURITIUS),87659.53173133332,0.314,90,0.7,178897.00353333334,,,21.0,2020-10-31,MAURITIUS,LOW,87659.53173133332,0.01657401964312403,177.0,False,2020-10-31
ECOBANK GHANA (GHANA),77104.84833333333,5.7,90,0.7,157356.83333333334,,,21.0,2020-10-31,GHANA,LOW,77104.84833333333,0.01457841772157192,178.0,False,2020-10-31
LUX ISLAND RESTORTS MAURITIUS (MAURITIUS),72721.3281375,23.5,90,0.7,148410.87375,,,21.0,2020-10-31,MAURITIUS,LOW,72721.3281375,0.013749613957773082,179.0,False,2020-10-31
SUN RESORTS LIMITED MAURITIUS (MAURITIUS),60917.70180416674,14.6,90,0.7,124321.84041666683,,,21.0,2020-10-31,MAURITIUS,LOW,60917.70180416674,0.011517871090284851,180.0,False,2020-10-31
HIPPO VALLEY ESTATES (ZIMBABWE),56747.98436999999,6.9713,90,0.7,115812.213,,,21.0,2020-10-31,ZIMBABWE,LOW,56747.98436999999,0.0107294915804334,181.0,False,2020-10-31
ATLANTASANAD MOROCCO (MOROCCO),47924.340138148145,79.98,90,0.6333333333333333,119478.96433333334,,,19.0,2020-10-31,MOROCCO,MID,47924.340138148145,0.003465990062367501,182.0,False,2020-10-31
EAST DELTA FLOUR MILLS EGYPT (EGYPT),46308.97956,93.92,90,0.6,128636.05433333333,,,18.0,2020-10-31,EGYPT,MID,46308.97956,0.0033491637545902345,183.0,False,2020-10-31
TOTALENERGIES MARKETING KENYA (KENYA),29376.88518518519,24.05,90,0.6666666666666666,66097.99166666668,,,20.0,2020-10-31,KENYA,MID,29376.88518518519,0.002124598728363365,184.0,False,2020-10-31
BIAT TUNISIA (TUNISIA),26915.139972222223,93.0,90,0.5666666666666667,83818.77500000001,,,17.0,2020-10-31,TUNISIA,LOW,26915.139972222223,0.005088916741698623,185.0,False,2020-10-31
KENYA AIRWAYS (KENYA),26342.996296296296,1.915,90,0.6666666666666666,59271.74166666667,,,20.0,2020-10-31,KENYA,MID,26342.996296296296,0.0019051814404277567,186.0,False,2020-10-31
BANQUE DE TUNISIE TUNISIA (TUNISIA),25314.05332,6.5,90,0.5666666666666667,78832.69200000001,,,17.0,2020-10-31,TUNISIA,LOW,25314.05332,0.00478619505131125,187.0,False,2020-10-31
FIRST CAPITAL BANK (ZIMBABWE),22815.66338333333,0.5,90,0.7,46562.57833333333,,,21.0,2020-10-31,ZIMBABWE,LOW,22815.66338333333,0.00431381785434642,188.0,False,2020-10-31
DÉLICE HOLDING TUNISIA (TUNISIA),19302.381714814815,14.8,90,0.5666666666666667,60111.22333333334,,,17.0,2020-10-31,TUNISIA,LOW,19302.381714814815,0.0036495523918714506,189.0,False,2020-10-31
DCB COMMERCIAL BANK PLC TANZANIA (TANZANIA),18917.82,265.0,90,0.6,52549.5,,,18.0,2020-10-31,TANZANIA,LOW,18917.82,0.003576842290762663,190.0,False,2020-10-31
STARAFRICACORPORATION (ZIMBABWE),17097.554973333332,0.19,90,0.7,34892.969333333334,,,21.0,2020-10-31,ZIMBABWE,LOW,17097.554973333332,0.0032326799650941895,191.0,False,2020-10-31
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),17096.434546296292,8.69,90,0.5666666666666667,53241.49166666666,,,17.0,2020-10-31,TUNISIA,LOW,17096.434546296292,0.003232468122989243,192.0,False,2020-10-31
ATTIJARI BANK TUNISIA (TUNISIA),16753.70602111111,25.6,90,0.5666666666666667,52174.171,,,17.0,2020-10-31,TUNISIA,LOW,16753.70602111111,0.003167667533749411,193.0,False,2020-10-31
TSL (ZIMBABWE),16442.88247,5.35,90,0.7,33556.903000000006,,,21.0,2020-10-31,ZIMBABWE,LOW,16442.88247,0.003108899302389812,194.0,False,2020-10-31
ONE TECH HOLDING TUNISIA (TUNISIA),16084.325505555555,12.0,90,0.5666666666666667,50089.595,,,17.0,2020-10-31,TUNISIA,LOW,16084.325505555555,0.0030411059882514825,195.0,False,2020-10-31
STANDARD CHARTERED BANK GHANA (GHANA),12633.934599999982,15.1,90,0.7,25783.539999999968,,,21.0,2020-10-31,GHANA,LOW,12633.934599999982,0.0023887314487615174,196.0,False,2020-10-31
TRANSCORP HOTELS NIGERIA (NIGERIA),11146.370370370369,4.0,90,0.6666666666666666,25079.333333333332,,,20.0,2020-10-31,NIGERIA,MID,11146.370370370369,0.0008061291782798888,197.0,False,2020-10-31
AMEN BANK TUNISIA (TUNISIA),10255.921537777778,24.4,90,0.5666666666666667,31938.856000000003,,,17.0,2020-10-31,TUNISIA,LOW,10255.921537777778,0.0019391142260084513,198.0,False,2020-10-31
ZAMBIAN BREWERIES (ZAMBIA),8868.050222222222,7.23,90,0.6666666666666666,19953.113,,,20.0,2020-10-31,ZAMBIA,LOW,8868.050222222222,0.001676705723569189,199.0,False,2020-10-31
POULINA GROUP HOLDING TUNISIA (TUNISIA),7837.664372592583,10.39,90,0.5666666666666667,24407.95133333331,,,17.0,2020-10-31,TUNISIA,LOW,7837.664372592583,0.0014818879442077876,200.0,False,2020-10-31
CALBANK PLC GHANA (GHANA),7797.533333333333,0.7,90,0.7,15913.333333333334,,,21.0,2020-10-31,GHANA,LOW,7797.533333333333,0.0014743002624138628,201.0,False,2020-10-31
