Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
SAFARICOM KENYA (KENYA),OK,1959912.7240519268,0.2696078431372549,88,1959912.7240519268,1959912.7240519268,391982.5448103854,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,1959912.7240519268,52.0,True,2019-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,1925214.148963773,0.8235945380735639,81,1925214.148963773,1925214.148963773,385042.8297927546,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1925214.148963773,53.0,True,2019-10-31
OUTSURANCE (SOUTH AFRICA),OK,1912708.1662089597,1.068244788590591,84,1912708.1662089597,1912708.1662089597,382541.633241792,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,1912708.1662089597,54.0,True,2019-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1878080.8847645586,0.03567474474105056,81,1878080.8847645586,1878080.8847645586,375616.1769529118,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1878080.8847645586,55.0,True,2019-10-31
CORONATION (NAMIBIA),OK,1806877.281499885,2.751815181518152,84,1806877.281499885,1806877.281499885,361375.456299977,30,,,,,2019-10-31,2019-09-30,2019-10-31,NAMIBIA,LOW,1806877.281499885,56.0,True,2019-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1674296.87065319,15.02359338961891,77,1674296.87065319,1674296.87065319,334859.374130638,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1674296.87065319,57.0,True,2019-10-31
EFG HOLDING EGYPT (EGYPT),OK,1558710.1906046649,1.195103948825194,81,1558710.1906046649,1558710.1906046649,311742.038120933,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1558710.1906046649,58.0,True,2019-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1343785.9068993016,0.5677205068274082,81,1343785.9068993016,1343785.9068993016,268757.1813798603,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1343785.9068993016,59.0,True,2019-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1096879.5558378312,1.537089432894575,81,1096879.5558378312,1096879.5558378312,219375.91116756626,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1096879.5558378312,60.0,True,2019-10-31
TELECOM EGYPT (EGYPT),OK,1072606.8389891512,0.7374830852503383,81,1072606.8389891512,1072606.8389891512,214521.36779783026,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1072606.8389891512,61.0,True,2019-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1056040.8643349234,50.73107767832582,81,1056040.8643349234,1056040.8643349234,211208.1728669847,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1056040.8643349234,62.0,True,2019-10-31
COSUMAR MOROCCO (MOROCCO),OK,1035093.4242719355,22.2179902240843,79,1035093.4242719355,1035093.4242719355,207018.6848543871,30,,,,,2019-10-31,2019-09-30,2019-10-31,MOROCCO,MID,1035093.4242719355,63.0,True,2019-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1018551.0059920917,0.6335342600565876,81,1018551.0059920917,1018551.0059920917,203710.20119841836,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,1018551.0059920917,64.0,True,2019-10-31
NESTLE NIGERIA (NIGERIA),OK,902341.4486877884,3.896368715083799,84,902341.4486877884,902341.4486877884,180468.2897375577,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,902341.4486877884,65.0,True,2019-10-31
NIGERIAN BREWERIES (NIGERIA),OK,858784.4963494744,0.1466480446927374,84,858784.4963494744,858784.4963494744,171756.8992698949,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,858784.4963494744,66.0,True,2019-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,851257.2563376133,0.05223463687150838,84,851257.2563376133,851257.2563376133,170251.45126752267,30,,,,,2019-10-31,2019-09-30,2019-10-31,NIGERIA,MID,851257.2563376133,67.0,True,2019-10-31
SANTAM (SOUTH AFRICA),OK,727123.7932848317,17.7617992492558,84,727123.7932848317,727123.7932848317,145424.75865696635,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,727123.7932848317,68.0,True,2019-10-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,702314.1142822903,0.8713759283555901,84,702314.1142822903,702314.1142822903,140462.82285645808,30,,,,,2019-10-31,2019-09-30,2019-10-31,SOUTH AFRICA,HIGH,702314.1142822903,69.0,True,2019-10-31
KCB GROUP KENYA (KENYA),OK,599787.3077740509,0.4117647058823529,88,599787.3077740509,599787.3077740509,119957.46155481017,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,599787.3077740509,70.0,True,2019-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,593502.2270131054,0.3671568627450981,88,593502.2270131054,593502.2270131054,118700.44540262109,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,593502.2270131054,71.0,True,2019-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,580945.3422206196,8.559630659822787,86,580945.3422206196,580945.3422206196,116189.06844412391,30,,,,,2019-10-31,2019-09-30,2019-10-31,MAURITIUS,LOW,580945.3422206196,72.0,True,2019-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,570721.0362604125,0.1869848689875754,81,570721.0362604125,570721.0362604125,114144.20725208252,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,570721.0362604125,73.0,True,2019-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,511950.4764650666,1.276294747201378,81,511950.4764650666,511950.4764650666,102390.09529301332,30,,,,,2019-10-31,2019-09-30,2019-10-31,EGYPT,MID,511950.4764650666,74.0,True,2019-10-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,506404.2390026904,1.899509803921569,88,506404.2390026904,506404.2390026904,101280.84780053809,30,,,,,2019-10-31,2019-09-30,2019-10-31,KENYA,MID,506404.2390026904,75.0,True,2019-10-31
