Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,436020.11477273155,0.00870274590281975,81,81,436020.11477273155,436020.11477273155,87204.02295454632,30,,,,,2024-10-31,2024-09-30,2024-10-31,EGYPT,MID,436020.11477273155,91.0,True,2024-10-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,433746.3119859874,185.8256336137924,78,78,433746.3119859874,433746.3119859874,86749.26239719748,30,,,,,2024-10-31,2024-09-30,2024-10-31,MOROCCO,MID,433746.3119859874,92.0,True,2024-10-31
PSG KONSULT (SOUTH AFRICA),OK,407387.7604777793,1.055521959659849,84,84,407387.7604777793,407387.7604777793,81477.55209555587,30,,,,,2024-10-31,2024-09-30,2024-10-31,SOUTH AFRICA,HIGH,407387.7604777793,93.0,True,2024-10-31
CIH BANK (MOROCCO),OK,406587.269806502,42.1204769524596,77,77,406587.269806502,406587.269806502,81317.4539613004,30,,,,,2024-10-31,2024-09-30,2024-10-31,MOROCCO,MID,406587.269806502,94.0,True,2024-10-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,397892.9810906235,0.01617744863660058,85,85,397892.9810906235,397892.9810906235,79578.5962181247,30,,,,,2024-10-31,2024-09-30,2024-10-31,NIGERIA,MID,397892.9810906235,95.0,True,2024-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,371957.21560286556,9.854423292273237,88,88,371957.21560286556,371957.21560286556,74391.44312057311,30,,,,,2024-10-31,2024-09-30,2024-10-31,MAURITIUS,LOW,371957.21560286556,96.0,True,2024-10-31
QATAR NATIONAL BANK ALAHLY (EGYPT),OK,351151.0847837326,0.630949077954432,81,81,351151.0847837326,351151.0847837326,70230.21695674652,30,,,,,2024-10-31,2024-09-30,2024-10-31,EGYPT,MID,351151.0847837326,97.0,True,2024-10-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,350414.57223069074,0.01695636283021468,85,85,350414.57223069074,350414.57223069074,70082.91444613815,30,,,,,2024-10-31,2024-09-30,2024-10-31,NIGERIA,MID,350414.57223069074,98.0,True,2024-10-31
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,340596.0294494785,0.01239135152513765,87,87,340596.0294494785,340596.0294494785,68119.2058898957,30,,,,,2024-10-31,2024-09-30,2024-10-31,ZIMBABWE,LOW,340596.0294494785,99.0,True,2024-10-31
INNSCOR AFRICA (ZIMBABWE),OK,339128.2897380764,1.847847928304465,86,86,339128.2897380764,339128.2897380764,67825.65794761528,30,,,,,2024-10-31,2024-09-30,2024-10-31,ZIMBABWE,LOW,339128.2897380764,100.0,True,2024-10-31
SONATEL SENEGAL (SENEGAL),OK,315199.49765474594,39.59044368600683,86,86,315199.49765474594,315199.49765474594,63039.89953094919,30,,,,,2024-10-31,2024-09-30,2024-10-31,SENEGAL,LOW,315199.49765474594,101.0,True,2024-10-31
BIAT TUNISIA (TUNISIA),OK,312784.165894441,35.34332290465996,82,82,312784.165894441,312784.165894441,62556.833178888206,30,,,,,2024-10-31,2024-09-30,2024-10-31,TUNISIA,LOW,312784.165894441,102.0,True,2024-10-31
KCB GROUP KENYA (KENYA),OK,296894.1441630485,0.27109375,88,88,296894.1441630485,296894.1441630485,59378.828832609695,30,,,,,2024-10-31,2024-09-30,2024-10-31,KENYA,MID,296894.1441630485,103.0,True,2024-10-31
