Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
MANAGEM MOROCCO (MOROCCO),OK,305956.07120669977,295.5132012774271,81,81,305956.07120669977,305956.07120669977,61191.214241339956,30,,,,,2025-01-31,2024-12-31,2025-01-31,MOROCCO,MID,305956.07120669977,104.0,True,2025-01-31
ARABIAN CEMENT COMPANY (EGYPT),OK,273420.2037158404,0.3345751977437824,88,88,273420.2037158404,273420.2037158404,54684.04074316809,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,273420.2037158404,105.0,True,2025-01-31
OANDO PLC NIGERIA (NIGERIA),ZERO_CONFIRMED,271482.9727074582,0.04275774498244341,78,78,271482.9727074582,271482.9727074582,54296.59454149164,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,271482.9727074582,106.0,True,2025-01-31
GEREGU POWER NIGERIA (NIGERIA),OK,250080.86399369597,0.7450213140880292,85,85,250080.86399369597,250080.86399369597,50016.17279873919,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,250080.86399369597,107.0,True,2025-01-31
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,231801.96465159376,0.4436073504202855,87,87,231801.96465159376,231801.96465159376,46360.392930318754,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,231801.96465159376,108.0,True,2025-01-31
DELTA CORPORATION LIMITED (ZIMBABWE),OK,222928.42251623052,0.5320386486281067,85,85,222928.42251623052,222928.42251623052,44585.684503246106,30,,,,,2025-01-31,2024-12-31,2025-01-31,ZIMBABWE,LOW,222928.42251623052,109.0,True,2025-01-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,211461.23809287275,0.532761800172011,88,88,211461.23809287275,211461.23809287275,42292.247618574555,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,211461.23809287275,110.0,True,2025-01-31
KCB GROUP KENYA (KENYA),OK,211359.38295917056,0.3240632546545143,83,83,211359.38295917056,211359.38295917056,42271.876591834116,30,,,,,2025-01-31,2024-12-31,2025-01-31,KENYA,MID,211359.38295917056,111.0,True,2025-01-31
CRDB BANK PLC TANZANIA (TANZANIA),OK,209733.47069003078,0.276290368806405,83,83,209733.47069003078,209733.47069003078,41946.69413800616,30,,,,,2025-01-31,2024-12-31,2025-01-31,TANZANIA,LOW,209733.47069003078,112.0,True,2025-01-31
FIDELITY BANK NIGERIA (NIGERIA),OK,209246.82526849437,0.01133728086655697,85,85,209246.82526849437,209246.82526849437,41849.36505369888,30,,,,,2025-01-31,2024-12-31,2025-01-31,NIGERIA,MID,209246.82526849437,113.0,True,2025-01-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,202677.238172999,0.1450481886689221,88,88,202677.238172999,202677.238172999,40535.447634599805,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,202677.238172999,114.0,True,2025-01-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,201951.85986590106,0.6593099484951005,88,88,201951.85986590106,201951.85986590106,40390.37197318021,30,,,,,2025-01-31,2024-12-31,2025-01-31,EGYPT,MID,201951.85986590106,115.0,True,2025-01-31
