Company,Date,OriginalDividend,SanitizedDividend,PrevPrice,OriginalImpact,Action
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2019-06-03,0.4,0.4,,,missing_prev_price
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2021-05-05,0.5,0.5,7.82,0.0639386189258312,keep
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2022-05-12,0.6,0.6,9.17,0.06543075245365322,keep
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2023-05-10,0.7,0.7,8.45,0.08284023668639054,keep
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2024-05-15,0.8,0.8,9.0,0.08888888888888889,keep
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),2025-05-22,0.9,0.9,9.19,0.09793253536452667,keep
BIAT TUNISIA (TUNISIA),2017-05-22,1.8,1.8,,,missing_prev_price
BIAT TUNISIA (TUNISIA),2017-06-01,1.5,1.5,96.0,0.015625,keep
BIAT TUNISIA (TUNISIA),2018-05-28,2.0,2.0,,,missing_prev_price
BIAT TUNISIA (TUNISIA),2019-06-03,2.15,2.15,,,missing_prev_price
BIAT TUNISIA (TUNISIA),2021-05-05,1.85,1.85,129.14,0.014325538175623357,keep
BIAT TUNISIA (TUNISIA),2022-05-16,2.5,2.5,,,missing_prev_price
BIAT TUNISIA (TUNISIA),2023-05-18,3.5,3.5,181.56,0.019277373870896675,keep
BIAT TUNISIA (TUNISIA),2024-05-14,5.0,5.0,180.5,0.027700831024930747,keep
BIAT TUNISIA (TUNISIA),2025-05-15,6.0,6.0,194.0,0.030927835051546393,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2016-06-24,0.32,0.32,12.8,0.024999999999999998,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2017-06-22,0.45,0.45,17.5,0.025714285714285714,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2018-06-26,0.47,0.47,17.8,0.02640449438202247,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2019-06-25,0.44,0.44,11.45,0.03842794759825328,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2020-09-28,0.35,0.35,,,missing_prev_price
DÉLICE HOLDING TUNISIA (TUNISIA),2021-06-29,0.38,0.38,14.58,0.02606310013717421,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2022-06-28,0.4,0.4,14.88,0.026881720430107527,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2023-07-12,0.4,0.4,,,missing_prev_price
DÉLICE HOLDING TUNISIA (TUNISIA),2024-06-27,0.55,0.55,13.05,0.0421455938697318,keep
DÉLICE HOLDING TUNISIA (TUNISIA),2025-07-10,0.6,0.6,23.9,0.02510460251046025,keep
ONE TECH HOLDING TUNISIA (TUNISIA),2015-06-15,0.15,0.15,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2016-06-16,0.15,0.15,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2017-06-19,0.173,0.173,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2018-06-11,0.2,0.2,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2019-06-20,0.22,0.22,15.63,0.014075495841330773,keep
ONE TECH HOLDING TUNISIA (TUNISIA),2020-10-16,0.167,0.167,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2021-05-18,0.167,0.167,12.7,0.0131496062992126,keep
ONE TECH HOLDING TUNISIA (TUNISIA),2022-06-10,0.23,0.23,15.28,0.01505235602094241,keep
ONE TECH HOLDING TUNISIA (TUNISIA),2023-06-12,0.175,0.175,,,missing_prev_price
ONE TECH HOLDING TUNISIA (TUNISIA),2024-05-29,0.25,0.25,16.1,0.015527950310559004,keep
ONE TECH HOLDING TUNISIA (TUNISIA),2025-06-13,0.26,0.26,19.0,0.01368421052631579,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2016-07-01,0.23,0.23,4.98,0.04618473895582329,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2017-06-28,0.28,0.28,,,missing_prev_price
POULINA GROUP HOLDING TUNISIA (TUNISIA),2018-06-26,0.335,0.335,10.7,0.03130841121495327,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2019-06-26,0.335,0.335,12.71,0.026357199055861525,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2020-08-25,0.3,0.3,11.95,0.02510460251046025,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2021-06-29,0.26,0.26,12.39,0.020984665052461663,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2022-06-28,0.3,0.3,9.6,0.03125,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2023-07-11,0.235,0.235,7.48,0.031417112299465234,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2024-06-28,0.36,0.36,9.13,0.03943044906900328,keep
POULINA GROUP HOLDING TUNISIA (TUNISIA),2025-07-11,0.45,0.45,,,missing_prev_price
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2016-05-25,0.65,0.65,21.65,0.030023094688221712,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2017-05-22,0.65,0.65,,,missing_prev_price
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2018-05-23,0.65,0.65,19.6,0.03316326530612245,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2019-06-10,0.65,0.65,,,missing_prev_price
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2020-07-23,0.7,0.7,17.9,0.03910614525139665,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2021-05-12,0.7,0.7,18.9,0.037037037037037035,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2022-05-16,0.715,0.715,,,missing_prev_price
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2023-05-17,0.74,0.74,13.45,0.0550185873605948,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2024-05-15,0.74,0.74,14.09,0.0525195173882186,keep
SOCIÉTÉ FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),2025-05-21,0.85,0.85,12.12,0.07013201320132013,keep
MTN UGANDA (UGANDA),2022-05-26,4.706,4.706,190.53,0.02469952238492626,keep
MTN UGANDA (UGANDA),2022-08-29,5.0,5.0,,,missing_prev_price
MTN UGANDA (UGANDA),2022-11-28,5.4,5.4,,,missing_prev_price
MTN UGANDA (UGANDA),2023-05-29,5.5,5.5,,,missing_prev_price
MTN UGANDA (UGANDA),2023-08-30,5.6,5.6,170.0,0.03294117647058823,keep
MTN UGANDA (UGANDA),2023-11-28,6.0,6.0,171.52,0.034981343283582086,keep
MTN UGANDA (UGANDA),2024-06-10,6.4,6.4,,,missing_prev_price
MTN UGANDA (UGANDA),2024-08-28,6.6,6.6,177.0,0.037288135593220334,keep
MTN UGANDA (UGANDA),2024-11-22,7.5,7.5,215.0,0.03488372093023256,keep
MTN UGANDA (UGANDA),2025-05-28,8.5,8.5,272.0,0.03125,keep
MTN UGANDA (UGANDA),2025-08-27,10.0,10.0,279.01,0.035841009282821405,keep
MTN UGANDA (UGANDA),2025-11-26,10.5,10.5,312.0,0.03365384615384615,keep
MTN UGANDA (UGANDA),2026-04-07,8.25,8.25,,,missing_prev_price
STANBIC BANK UGANDA (UGANDA),2016-05-09,0.78,0.78,,,missing_prev_price
STANBIC BANK UGANDA (UGANDA),2017-05-08,1.17,1.17,,,missing_prev_price
STANBIC BANK UGANDA (UGANDA),2018-05-29,1.76,1.76,31.25,0.05632,keep
STANBIC BANK UGANDA (UGANDA),2019-05-28,1.9,1.9,30.0,0.06333333333333332,keep
STANBIC BANK UGANDA (UGANDA),2021-01-19,2.15,2.15,23.5,0.09148936170212765,keep
STANBIC BANK UGANDA (UGANDA),2022-06-30,1.95,1.95,22.0,0.08863636363636364,keep
STANBIC BANK UGANDA (UGANDA),2023-06-30,0.00361,0.00361,26.0,0.00013884615384615384,keep
STANBIC BANK UGANDA (UGANDA),2023-10-17,2.44,2.44,32.25,0.07565891472868216,keep
STANBIC BANK UGANDA (UGANDA),2024-06-05,3.03,3.03,37.0,0.08189189189189189,keep
STANBIC BANK UGANDA (UGANDA),2024-10-22,2.73,2.73,52.0,0.0525,keep
STANBIC BANK UGANDA (UGANDA),2025-06-04,3.13,3.13,,,missing_prev_price
STANBIC BANK UGANDA (UGANDA),2025-10-17,2.73,2.73,62.0,0.044032258064516126,keep
FIRST CAPITAL BANK (ZIMBABWE),2016-04-13,0.0015,0.0015,0.027,0.05555555555555556,keep
FIRST CAPITAL BANK (ZIMBABWE),2017-04-12,0.0016,0.0016,0.036,0.04444444444444445,keep
FIRST CAPITAL BANK (ZIMBABWE),2018-04-18,0.0023,0.0023,0.044,0.052272727272727276,keep
FIRST CAPITAL BANK (ZIMBABWE),2019-04-17,0.0045,0.0045,0.05,0.08999999999999998,keep
FIRST CAPITAL BANK (ZIMBABWE),2019-10-09,1.5e-05,1.5e-05,0.106,0.00014150943396226416,keep
FIRST CAPITAL BANK (ZIMBABWE),2021-09-14,2.001e-05,2.001e-05,3.1155,6.422725084256139e-06,keep
FIRST CAPITAL BANK (ZIMBABWE),2022-04-19,0.00015452,0.00015452,,,missing_prev_price
FIRST CAPITAL BANK (ZIMBABWE),2022-09-06,0.00017689,0.00017689,8.3036,2.1302808420444147e-05,keep
FIRST CAPITAL BANK (ZIMBABWE),2023-04-11,0.00050706,0.00050706,,,missing_prev_price
FIRST CAPITAL BANK (ZIMBABWE),2024-09-10,0.00010855,0.00010855,2.6,4.175e-05,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2015-08-27,0.45,0.45,,,missing_prev_price
HIPPO VALLEY ESTATES (ZIMBABWE),2016-08-25,0.0005,0.0005,0.2,0.0025,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2017-08-24,0.00065,0.00065,0.9425,0.000689655172413793,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2018-08-23,0.00075,0.00075,1.68,0.00044642857142857147,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2019-08-22,0.0008,0.0008,1.95,0.0004102564102564103,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2021-08-19,1.1,1.1,95.0,0.011578947368421053,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2022-08-18,1.16,1.16,122.5,0.009469387755102041,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2024-07-12,0.0004,0.0004,2.725,0.0001467889908256881,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2024-12-20,0.00055,0.00055,3.907,0.00014077297158945483,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2025-07-10,0.00085,0.00085,2.0015155,0.00042467820009387886,keep
HIPPO VALLEY ESTATES (ZIMBABWE),2025-12-18,0.0011,0.0011,3.5735,0.00030782146355114035,keep
INNSCOR AFRICA (ZIMBABWE),2016-10-20,0.0006,0.0006,0.3,0.002,keep
INNSCOR AFRICA (ZIMBABWE),2017-10-19,0.0007,0.0007,1.7827,0.00039266281483143545,keep
INNSCOR AFRICA (ZIMBABWE),2018-10-18,0.00078,0.00078,1.7017,0.0004583651642475172,keep
INNSCOR AFRICA (ZIMBABWE),2019-10-16,0.00787,0.00787,2.8338,0.0027771896393535183,keep
INNSCOR AFRICA (ZIMBABWE),2020-10-15,1.0,1.0,18.6007,0.053761417581058776,keep
INNSCOR AFRICA (ZIMBABWE),2021-11-10,1.1,1.1,181.203,0.0060705396709767505,keep
INNSCOR AFRICA (ZIMBABWE),2022-11-09,1.56,1.56,335.3556,0.004651778589652298,keep
INNSCOR AFRICA (ZIMBABWE),2023-10-12,1.05,1.05,50.0,0.021,keep
INNSCOR AFRICA (ZIMBABWE),2024-04-11,1.4,1.4,46.36,0.030198446937014668,keep
INNSCOR AFRICA (ZIMBABWE),2024-10-10,1.25,1.25,44.19,0.028286942747227883,keep
INNSCOR AFRICA (ZIMBABWE),2025-04-09,1.45,1.45,49.48,0.029304769603880357,keep
INNSCOR AFRICA (ZIMBABWE),2025-10-09,1.5,1.5,74.69,0.020083009773731425,keep
INNSCOR AFRICA (ZIMBABWE),2026-04-01,2.35,2.35,,,missing_prev_price
PADENGA HOLDINGS (ZIMBABWE),2015-10-22,0.6,0.6,,,missing_prev_price
PADENGA HOLDINGS (ZIMBABWE),2016-10-20,0.00075,0.00075,0.145,0.005172413793103449,keep
PADENGA HOLDINGS (ZIMBABWE),2017-10-19,0.0012,0.0012,0.85,0.0014117647058823528,keep
PADENGA HOLDINGS (ZIMBABWE),2018-10-18,0.00125,0.00125,0.7125,0.0017543859649122807,keep
PADENGA HOLDINGS (ZIMBABWE),2019-10-16,0.0045,0.0045,2.8916,0.0015562318439618203,keep
PADENGA HOLDINGS (ZIMBABWE),2020-10-22,0.1,0.1,14.0,0.0071428571428571435,keep
PADENGA HOLDINGS (ZIMBABWE),2023-04-06,0.19,0.19,,,missing_prev_price
PADENGA HOLDINGS (ZIMBABWE),2023-10-19,0.15,0.15,36.0,0.004166666666666667,keep
PADENGA HOLDINGS (ZIMBABWE),2024-04-04,0.25,0.25,32.9,0.007598784194528876,keep
PADENGA HOLDINGS (ZIMBABWE),2024-10-17,0.18,0.18,35.94,0.005008347245409015,keep
PADENGA HOLDINGS (ZIMBABWE),2025-04-02,0.28,0.28,42.0,0.006666666666666667,keep
PADENGA HOLDINGS (ZIMBABWE),2025-10-16,0.25,0.25,114.16,0.0021899088997897687,keep
PADENGA HOLDINGS (ZIMBABWE),2026-04-01,0.35,0.35,,,missing_prev_price
SIMBISA BRANDS (ZIMBABWE),2016-10-27,0.00023,0.00023,0.141,0.0016312056737588655,keep
SIMBISA BRANDS (ZIMBABWE),2017-10-26,0.00047,0.00047,0.68,0.0006911764705882352,keep
SIMBISA BRANDS (ZIMBABWE),2018-10-25,0.00064,0.00064,0.85,0.0007529411764705883,keep
SIMBISA BRANDS (ZIMBABWE),2019-10-24,0.00156,0.00156,1.38,0.0011304347826086958,keep
SIMBISA BRANDS (ZIMBABWE),2021-10-21,1.21,1.21,105.0094,0.011522777960830174,keep
SIMBISA BRANDS (ZIMBABWE),2022-10-20,0.58,0.58,197.0082,0.002944039892755733,keep
SIMBISA BRANDS (ZIMBABWE),2023-03-24,0.88,0.88,,,missing_prev_price
SIMBISA BRANDS (ZIMBABWE),2023-10-19,0.45,0.45,190.0,0.002368421052631579,keep
SIMBISA BRANDS (ZIMBABWE),2024-10-17,0.42,0.42,170.0,0.0024705882352941176,keep
SIMBISA BRANDS (ZIMBABWE),2025-04-04,0.45,0.45,157.25,0.002861685214626391,keep
SIMBISA BRANDS (ZIMBABWE),2025-10-16,0.62,0.62,205.25,0.003020706455542022,keep
SIMBISA BRANDS (ZIMBABWE),2026-04-01,1.05,1.05,,,missing_prev_price
TIGERE PROPERTY FUND (ZIMBABWE),2023-04-21,0.014,0.014,,,missing_prev_price
TIGERE PROPERTY FUND (ZIMBABWE),2023-08-10,0.035,0.035,204.8336,0.00017087040407433158,keep
TIGERE PROPERTY FUND (ZIMBABWE),2023-11-15,0.0327,0.0327,254.88,0.00012829566854990584,keep
TIGERE PROPERTY FUND (ZIMBABWE),2024-03-28,0.032,0.032,917.0,3.489640130861505e-05,keep
TIGERE PROPERTY FUND (ZIMBABWE),2024-06-12,0.0315,0.0315,0.650286,0.0484402247626429,keep
TIGERE PROPERTY FUND (ZIMBABWE),2024-08-15,0.0327,0.0327,1.060272,0.030841142650187874,keep
TIGERE PROPERTY FUND (ZIMBABWE),2024-10-30,0.03476,0.03476,1.375837,0.02526462073632269,keep
TIGERE PROPERTY FUND (ZIMBABWE),2025-04-10,0.045,0.045,1.3325,0.03377110694183865,keep
TIGERE PROPERTY FUND (ZIMBABWE),2025-06-10,0.0474,0.0474,1.211471,0.03912598815819776,keep
TIGERE PROPERTY FUND (ZIMBABWE),2025-08-07,0.04775,0.04775,1.308786,0.03648419222088256,keep
TIGERE PROPERTY FUND (ZIMBABWE),2025-10-22,0.045,0.045,1.745072,0.02578690162927375,keep
TIGERE PROPERTY FUND (ZIMBABWE),2026-03-20,0.04602,0.04602,1.15133,0.03997116378449272,keep
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),2024-09-10,0.00010855,0.00010855,0.767488,0.00014143543612408273,keep
TSL (ZIMBABWE),2016-04-13,0.35,0.35,,,missing_prev_price
TSL (ZIMBABWE),2017-04-12,0.00035,0.00035,0.207,0.0016908212560386474,keep
TSL (ZIMBABWE),2018-04-18,0.00045,0.00045,0.401,0.0011221945137157106,keep
