Date,Conservative,Balanced,Growth,Aggressive
2019-04-02,1282.0100614143073,1317.4517446142431,1352.4478476756733,1437.379017920589
2019-04-03,1277.04886885925,1311.8704417803992,1346.2225009030724,1429.4654926019618
2019-04-04,1275.2209976523873,1310.2751428212987,1344.8752365133398,1428.8087734490546
2019-04-05,1275.263580245995,1311.2279324947976,1346.7862274861968,1433.3014708483074
2019-04-07,1273.9232402239918,1309.1057380454295,1343.8422503584159,1428.1382387973692
2019-04-08,1266.4103845514878,1304.1800087627823,1341.6545851008896,1433.3863018751968
2019-04-09,1274.4300558968002,1309.5334338734153,1344.172925330515,1428.1086399889873
2019-04-10,1284.783190766692,1318.9386674156433,1352.5612551550514,1433.6524729695634
2019-04-11,1288.464147616296,1322.0642474207957,1355.0966268990646,1434.5791701499445
2019-04-12,1291.5005740788345,1323.3126060683092,1354.4622716064002,1428.8632429110855
2019-04-14,1290.8285709937736,1322.00729542214,1352.4949622639313,1425.1299249483714
2019-04-15,1292.3361452909337,1323.2974669918763,1353.5552171472775,1425.5549079464079
2019-04-16,1304.5708105795313,1333.1757141698517,1360.9492201323287,1426.2147760273897
2019-04-17,1307.9743981302179,1335.5713681168677,1362.289666197525,1424.7431157668927
2019-04-18,1314.6393265266017,1340.9783250034181,1366.3782160172996,1425.2860375222015
2019-04-19,1314.6431727253803,1340.93716243258,1366.2903339596812,1425.07557370464
2019-04-21,1314.09727386217,1339.6941332944075,1364.324616728049,1421.2116602561064
2019-04-22,1314.7366426494166,1341.0781249155186,1366.4796830688574,1425.3887513587506
2019-04-23,1316.373699682085,1342.699208526477,1368.0817752779767,1426.9066269763534
2019-04-24,1317.3579448570647,1344.5413255902647,1370.8127496530653,1431.9876565781296
2019-04-25,1320.9024285024443,1346.9483657423398,1372.032584658094,1430.0481480993421
2019-04-26,1320.5107344756186,1349.2789491677183,1377.1874123337825,1442.6197456800373
2019-04-29,1311.0264020107102,1341.099836966183,1370.3822372707345,1439.5135370451846
2019-04-30,1308.8876704325585,1339.623190303875,1369.600021126144,1440.5903190340405
2019-05-02,1308.8876704325585,1339.623190303875,1369.600021126144,1440.5903190340405
2019-05-03,1316.6184659842806,1347.3945116329116,1377.401076340597,1448.3731467305208
2019-05-05,1315.2679454594124,1345.6926964082218,1375.3345150638893,1445.3336216150838
2019-05-06,1306.32999588051,1337.6235441493477,1368.1868632318522,1440.6683116827335
2019-05-07,1301.8920814026349,1333.9981291608917,1365.4184162699962,1440.2642813528112
