Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,16418332.931589717,2.285270498033643,85,16418332.931589717,16418332.931589717,3283666.5863179434,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,16418332.931589717,29.0,True,2018-01-31
CAPITEC BANK (SOUTH AFRICA),OK,15566410.768685276,90.07567996298621,85,15566410.768685276,15566410.768685276,3113282.153737055,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,15566410.768685276,30.0,True,2018-01-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,15250749.866937485,10.62659043590337,85,15250749.866937485,15250749.866937485,3050149.973387497,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,15250749.866937485,31.0,True,2018-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,13927291.713610834,11.12892032122674,85,13927291.713610834,13927291.713610834,2785458.342722167,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,13927291.713610834,32.0,True,2018-01-31
MONDI (SOUTH AFRICA),OK,12091669.036031393,25.16028289104068,85,12091669.036031393,12091669.036031393,2418333.8072062787,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,12091669.036031393,33.0,True,2018-01-31
OLD MUTUAL (SOUTH AFRICA),OK,11543023.96306747,1.449981823589676,85,11543023.96306747,11543023.96306747,2308604.792613494,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,11543023.96306747,34.0,True,2018-01-31
HULAMIN LIMITED (SOUTH AFRICA),OK,11165517.1403094,50.81132886083479,86,11165517.1403094,11165517.1403094,2233103.42806188,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,11165517.1403094,35.0,True,2018-01-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,10902079.356867412,1.256650913777719,85,10902079.356867412,10902079.356867412,2180415.8713734825,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,10902079.356867412,36.0,True,2018-01-31
SPAR (SOUTH AFRICA),OK,10433701.401136952,16.79913414190819,85,10433701.401136952,10433701.401136952,2086740.2802273904,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,10433701.401136952,37.0,True,2018-01-31
CLICKS (SOUTH AFRICA),OK,10147072.291497163,14.96496910010245,85,10147072.291497163,10147072.291497163,2029414.4582994329,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,10147072.291497163,38.0,True,2018-01-31
GLENCORE (SOUTH AFRICA),OK,10022457.05980269,5.089394890776298,85,10022457.05980269,10022457.05980269,2004491.4119605382,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,10022457.05980269,39.0,True,2018-01-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,8895817.219086122,23.95981360917413,85,8895817.219086122,8895817.219086122,1779163.4438172244,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,8895817.219086122,40.0,True,2018-01-31
INVESTEC (SOUTH AFRICA),OK,8813028.187465288,5.398393866287717,85,8813028.187465288,8813028.187465288,1762605.6374930576,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,8813028.187465288,41.0,True,2018-01-31
GOLD FIELDS (SOUTH AFRICA),OK,8584409.98783244,4.469744538814898,85,8584409.98783244,8584409.98783244,1716881.997566488,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,8584409.98783244,42.0,True,2018-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,6547949.618937674,1.487987045176642,85,6547949.618937674,6547949.618937674,1309589.923787535,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,6547949.618937674,43.0,True,2018-01-31
AVI (SOUTH AFRICA),OK,6483662.0551179815,8.589180078654284,85,6483662.0551179815,6483662.0551179815,1296732.4110235963,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,6483662.0551179815,44.0,True,2018-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5590125.964132453,11.09091509963978,85,5590125.964132453,5590125.964132453,1118025.1928264906,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,5590125.964132453,45.0,True,2018-01-31
DELTA CORPORATION LIMITED (ZIMBABWE),OK,5215704.918918323,10.59602649006623,85,5215704.918918323,5215704.918918323,1043140.9837836646,30,,,,,2018-01-31,2017-12-31,2018-01-31,ZIMBABWE,LOW,5215704.918918323,46.0,True,2018-01-31
CORONATION (NAMIBIA),OK,4275202.05089848,5.971234647705237,85,4275202.05089848,4275202.05089848,855040.410179696,30,,,,,2018-01-31,2017-12-31,2018-01-31,NAMIBIA,LOW,4275202.05089848,47.0,True,2018-01-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,3950119.9493558896,53.21195729850368,84,3950119.9493558896,3950119.9493558896,790023.9898711779,30,,,,,2018-01-31,2017-12-31,2018-01-31,MOROCCO,MID,3950119.9493558896,48.0,True,2018-01-31
SAFARICOM KENYA (KENYA),OK,2986680.703941791,0.262770137524558,82,2986680.703941791,2986680.703941791,597336.1407883582,30,,,,,2018-01-31,2017-12-31,2018-01-31,KENYA,MID,2986680.703941791,49.0,True,2018-01-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,2968956.638700439,1.957268911728742,85,2968956.638700439,2968956.638700439,593791.3277400879,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,2968956.638700439,50.0,True,2018-01-31
OUTSURANCE (SOUTH AFRICA),OK,2960480.9348225486,2.048150963349747,85,2960480.9348225486,2960480.9348225486,592096.1869645098,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,2960480.9348225486,51.0,True,2018-01-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,2902525.4424781874,0.6442577030812325,83,2902525.4424781874,2902525.4424781874,580505.0884956375,30,,,,,2018-01-31,2017-12-31,2018-01-31,NIGERIA,MID,2902525.4424781874,52.0,True,2018-01-31
ZENITH BANK NIGERIA (NIGERIA),OK,2681896.0668747528,0.07182072829131653,83,2681896.0668747528,2681896.0668747528,536379.2133749506,30,,,,,2018-01-31,2017-12-31,2018-01-31,NIGERIA,MID,2681896.0668747528,53.0,True,2018-01-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,2663136.4228936527,4.318549852936317,85,2663136.4228936527,2663136.4228936527,532627.2845787306,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,2663136.4228936527,54.0,True,2018-01-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,2310458.035354136,1.874648864800555,85,2310458.035354136,2310458.035354136,462091.6070708272,30,,,,,2018-01-31,2017-12-31,2018-01-31,SOUTH AFRICA,HIGH,2310458.035354136,55.0,True,2018-01-31
NIGERIAN BREWERIES (NIGERIA),OK,2298054.982436784,0.3778711484593837,83,2298054.982436784,2298054.982436784,459610.99648735684,30,,,,,2018-01-31,2017-12-31,2018-01-31,NIGERIA,MID,2298054.982436784,56.0,True,2018-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,2002934.5482548352,0.1141456582633053,83,2002934.5482548352,2002934.5482548352,400586.90965096705,30,,,,,2018-01-31,2017-12-31,2018-01-31,NIGERIA,MID,2002934.5482548352,57.0,True,2018-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1635710.220247567,14.7322361115692,84,1635710.220247567,1635710.220247567,327142.0440495134,30,,,,,2018-01-31,2017-12-31,2018-01-31,MOROCCO,MID,1635710.220247567,58.0,True,2018-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1063837.0464925596,32.32296579702496,82,1063837.0464925596,1063837.0464925596,212767.40929851192,30,,,,,2018-01-31,2017-12-31,2018-01-31,MOROCCO,MID,1063837.0464925596,59.0,True,2018-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,1050750.3077185533,17.59072968545576,84,1050750.3077185533,1050750.3077185533,210150.06154371068,30,,,,,2018-01-31,2017-12-31,2018-01-31,MOROCCO,MID,1050750.3077185533,60.0,True,2018-01-31
COSUMAR MOROCCO (MOROCCO),OK,1018896.2310300001,32.43290785755907,84,1018896.2310300001,1018896.2310300001,203779.24620600004,30,,,,,2018-01-31,2017-12-31,2018-01-31,MOROCCO,MID,1018896.2310300001,61.0,True,2018-01-31
