Company,Country,ObservationDate,ImplementationDate,PassedDividendGate,PassedTradingDays,PassedADV,PassedCoverage,PassedNonZeroDays,RankAtSelection,RankAtImplementation,Selected,RejectReason,Dividend_Status,CoveragePct,ValidObservationCount,TradingDays90d,NonZeroVolumeDays90d,AvgDailyValue30dUSD
MONDI (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,30.0,30.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,20781197.81458251
MOTUS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MR PRICE (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,39.0,39.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,14262055.106108287
NASPERS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,7.0,7.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,128586208.94497485
NEDBANK LIMITED (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NETCARE LTD (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NINETY ONE (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,70.0,70.0,True,SELECTED,OK,0.22348816827344434,510.0,86.0,86.0,1216323.9215134317
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,23.0,23.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,25967156.087045714
OMNIA HOLDINGS LTD (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
OUTSURANCE (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,56.0,56.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,3381413.5470832293
OLD MUTUAL (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,38.0,38.0,True,SELECTED,OK,0.6831726555652936,1559.0,86.0,86.0,14290590.619372183
PPC (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,8.0,8.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,125784873.37962851
PSG KONSULT (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,110.0,110.0,True,SELECTED,OK,0.6822962313759859,1557.0,86.0,86.0,232181.91211502618
PEPKOR HOLDINGS LTD (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,50.0,50.0,True,SELECTED,OK,0.4964943032427695,1133.0,87.0,87.0,8397617.497276513
PICK N PAY STORES (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
PROSUS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,9.0,9.0,True,SELECTED,OK,0.27957931638913236,638.0,86.0,86.0,92513586.58827361
QUILTER (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,55.0,55.0,True,SELECTED,OK,0.4127957931638913,942.0,86.0,86.0,3569315.6396628963
RAUBEX (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,90.0,90.0,True,SELECTED,OK,0.6831726555652936,1559.0,86.0,86.0,453132.6243159719
REDEFINE PROPERTIES (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,3.0,3.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,537139697.8876563
REINET INVEST (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,48.0,48.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,9288942.998055764
REMGRO (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,37.0,37.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,14695646.490391284
SPAR (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,46.0,46.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,10517363.75421307
SANLAM (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,29.0,29.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,21565589.047202606
SANTAM (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,76.0,76.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,915949.9369598167
SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,24.0,24.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,25849313.240391534
SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,12.0,12.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,60173581.72837294
STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,16.0,16.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,50517350.34740202
SUN INTERNATIONAL LTD (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
THUNGELA RESOURSES (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.09027169149868536,206.0,,,
TIGER BRANDS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,51.0,51.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,8255736.19980299
TRANSPACO (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.3851884312007011,879.0,61.0,61.0,6724.628722002473
TRUWORTHS INT (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,52.0,52.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,7673560.072404952
TSOGO SUN GAMING (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,111.0,111.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,228884.09203822358
VODACOM (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,34.0,34.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,15391805.650823327
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,85.0,85.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,520738.7775369661
WOOLWORTHS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2022-03-31,2022-04-30,True,True,True,False,True,42.0,42.0,True,SELECTED,OK,0.6836108676599474,1560.0,86.0,86.0,13106992.052038573
AFRIPRISE INVESTMENT TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02716914986853637,62.0,,,
CRDB BANK PLC TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.628396143733567,1434.0,86.0,86.0,39879.34637065626
DCB COMMERCIAL BANK PLC TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
DAR ES SALAAM STOCK EXCHANGE PLC (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.4614373356704645,1053.0,62.0,62.0,4328.72821838947
KCB GROUP TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
MAENDELEO BANK TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02147239263803681,49.0,,,
MKOMBOZI COMMERCIAL BANK TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.04645048203330412,106.0,,,
MUCOBA BANK TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MWALIMU COMMERCIAL BANK TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NMB BANK TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.26906222611744085,614.0,83.0,83.0,12030.759331980727
NATIONAL INVESTMENT COMPANY TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.23444347063978965,535.0,62.0,62.0,3791.6118610829735
PRECISION AIR SERVICES TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
SWISSPORT TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.2791411042944785,637.0,24.0,,
TANZANIA TEA PACKERS (TANZANIA),TANZANIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
TOL GASES TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.09421560035056968,215.0,,,
TANGA CEMENT TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.16958808063102543,387.0,,,
TANZANIA BREWERIES LTD (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.40446976336546886,923.0,24.0,,
TANZANIA CIGARETTE COMPANY (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.13803680981595093,315.0,,,
TANZANIA PORTLAND CEMENT (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.4758983347940403,1086.0,65.0,65.0,12006.421890862133
VODACOM TANZANIA (TANZANIA),TANZANIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.26730937773882557,610.0,23.0,,
ORAGROUP TOGO (TOGO),TOGO,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.27957931638913236,638.0,87.0,87.0,6581.479906529405
AMEN BANK TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.5801928133216476,1324.0,45.0,,
ATTIJARI BANK TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5964066608238388,1361.0,60.0,60.0,25824.274843264036
BIAT TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.598159509202454,1365.0,62.0,62.0,69063.81624867342
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5907099035933392,1348.0,62.0,62.0,67201.12528611658
BANQUE DE TUNISIE TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5964066608238388,1361.0,61.0,61.0,50712.92844665501
DELICE HOLDING TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.5600350569675723,1278.0,58.0,,
ONE TECH HOLDING TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,True,False,True,112.0,112.0,True,SELECTED,OK,0.5766871165644172,1316.0,62.0,62.0,208725.86732390136
POULINA GROUP HOLDING TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.5652936021034181,1290.0,56.0,,
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5985977212971078,1366.0,62.0,62.0,82469.14351060077
SOCIETE DE FABRICATION DES BOISSONS DE TUNISIE SOCIETE ANONYME (TUNISIA),TUNISIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5946538124452235,1357.0,62.0,62.0,82469.14351060077
AIRTEL UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
BANK OF BARODA UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.28045574057843997,640.0,31.0,,
BRITISH AMERICAN TOBACCO UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0035056967572304996,8.0,,,
CENTUM INVESTMENT UG (UGANDA),UGANDA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.014899211218229623,34.0,,,
MTN UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03418054338299737,78.0,,,
STANBIC BANK UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5157756354075372,1177.0,70.0,70.0,1703.301825213913
UMEME UGANDA (UGANDA),UGANDA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
AIRTEL NETWORKS ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.12050832602979843,275.0,,,
BRITISH AMERICAN TOBACCO ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.07449605609114812,170.0,,,
CEC AFRICA INVESTMENT ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
COPPERBELT ENERGY CORP ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.4794040315512708,1094.0,86.0,86.0,31766.61457313559
CHILANGA CEMENT ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.2361963190184049,539.0,71.0,71.0,720.7089735475122
DOT COM ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
KLAPTON RE REAL ESTATE ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MADISON FINANCIAL SERVICES (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.09640666082383874,220.0,,,
PUMA ENERGY ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.15293602103418055,349.0,,,
REAL ESTATE INVESTMENTS ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.07843996494303243,179.0,,,
SHOPRITE HOLDINGS ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.017528483786152498,40.0,,,
STANDARD CHARTERED BANK ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
ZAMBEEF PRODUCTS (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,ZERO_CONFIRMED,0.12532865907099036,286.0,,,
ZAMBIA BATA SHOE (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.04820333041191937,110.0,,,
ZAMBIA SUGAR (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.13365468886941279,305.0,,,
ZAMBIAN BREWERIES (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.11393514460999124,260.0,,,
ZCCM INVESTMENTS HOLDINGS ZAMBIA (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.04645048203330412,106.0,,,
ZAMBIA NATIONAL COMMERCIAL BANK (ZAMBIA),ZAMBIA,2022-03-31,2022-04-30,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.27344434706397897,624.0,61.0,61.0,11997.927367247848
DELTA CORPORATION LIMITED (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,1.0,1.0,True,SELECTED,OK,0.6187554776511832,1412.0,87.0,87.0,1468869358.2302015
FIRST CAPITAL BANK (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,26.0,26.0,True,SELECTED,OK,0.43076248904469766,983.0,87.0,87.0,23743982.57442081
HIPPO VALLEY ESTATES (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,4.0,4.0,True,SELECTED,OK,0.2971078001752848,678.0,65.0,65.0,452586772.0309819
INNSCOR AFRICA (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,2.0,2.0,True,SELECTED,OK,0.5574057843996494,1272.0,87.0,87.0,780570441.1434829
KAVANGO RESOURCES (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
PADENGA HOLDINGS (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.42462751971954427,969.0,0.0,,
PFUMA REIT (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
SIMBISA BRANDS (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,5.0,5.0,True,SELECTED,OK,0.4886064855390009,1115.0,87.0,87.0,400298644.8040015
STARAFRICACORPORATION (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
TIGERE PROPERTY FUND (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,True,True,False,True,6.0,6.0,True,SELECTED,OK,0.33961437335670464,775.0,84.0,84.0,235176247.0929357
TSL (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.2085889570552147,476.0,,,
ZIMBABWE STOCK EXCHANGE HOLDINGS (ZIMBABWE),ZIMBABWE,2022-03-31,2022-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.6359039190897599,1509.0,82.0,82.0,100668.33485471028
ABU QIR FERTILIZERS EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,68.0,68.0,True,SELECTED,OK,0.627897176569743,1490.0,82.0,82.0,1259437.6382034803
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.6312684365781711,1498.0,82.0,82.0,76656.3221107535
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,98.0,98.0,True,SELECTED,OK,0.6371681415929203,1512.0,82.0,82.0,312559.75949218095
ARABIAN CEMENT COMPANY (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.6316898440792246,1499.0,78.0,78.0,45263.56228746114
BELTONE HOLDING EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,99.0,99.0,True,SELECTED,ZERO_CONFIRMED,0.605141171512853,1436.0,82.0,82.0,311289.3727786807
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,52.0,52.0,True,SELECTED,OK,0.6367467340918669,1511.0,82.0,82.0,5306205.6127731865
EFG HOLDING EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,56.0,56.0,True,SELECTED,OK,0.6371681415929203,1512.0,82.0,82.0,3000113.392115101
EL AHLI INVESTMENT AND DEVELOPMENT (EGYPT),EGYPT,2022-06-30,2022-07-31,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
EAST DELTA FLOUR MILLS EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,False,False,False,False,,,False,FAILED_TRADING_DAYS,OK,0.5099030762747577,1210.0,57.0,,
EASTERN TOBACCO EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,90.0,90.0,True,SELECTED,OK,0.6232616940581542,1479.0,82.0,82.0,426108.32880899246
EDITA FOOD INDUSTRIES COMPANY (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.5512010113780025,1308.0,82.0,82.0,120157.95785596615
EGYPT ALUMINIUM (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,107.0,107.0,True,SELECTED,OK,0.6186262115465655,1468.0,82.0,82.0,217834.64854507096
EL SEWEDY ELECTRIC (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,76.0,76.0,True,SELECTED,OK,0.6333754740834386,1503.0,82.0,82.0,768570.2545867987
EMAAR MISR EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,103.0,103.0,True,SELECTED,ZERO_CONFIRMED,0.6371681415929203,1512.0,82.0,82.0,281191.0816806821
EXPORT DEVELOPMENT BANK OF (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.6270543615676359,1488.0,80.0,80.0,26608.195220358863
FAWRY EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,66.0,66.0,True,SELECTED,ZERO_CONFIRMED,0.2962494732406237,703.0,82.0,82.0,1600510.5654423884
GB AUTO EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,94.0,94.0,True,SELECTED,OK,0.6363253265908133,1510.0,82.0,82.0,364444.5911881911
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,69.0,69.0,True,SELECTED,OK,0.6333754740834386,1503.0,82.0,82.0,1171317.4453755806
IBNSINA PHARMA (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,88.0,88.0,True,SELECTED,OK,0.3796881584492204,901.0,82.0,82.0,459327.08614953584
JUHAYNA FOOD INDUSTRIES (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,108.0,108.0,True,SELECTED,OK,0.6156763590391909,1461.0,82.0,82.0,211315.61906286216
MARIDIVE OIL SERVICE EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,104.0,104.0,True,SELECTED,OK,0.6354825115887063,1508.0,82.0,82.0,279390.97856349015
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,True,False,True,84.0,84.0,True,SELECTED,OK,0.6371681415929203,1512.0,82.0,82.0,528091.3297283492
QATAR NATIONAL BANK ALAHLY (EGYPT),EGYPT,2022-06-30,2022-07-31,True,True,False,False,True,,,False,FAILED_ADV_AT_IMPLEMENTATION,OK,0.549936788874842,1305.0,79.0,79.0,33344.68820418288
