Date,Index Level
2018-08-29,696.2
2018-08-30,693.34
2018-08-31,684.44
2018-09-03,682.48
2018-09-04,685.04
2018-09-05,676.9
2018-09-06,671.17
2018-09-07,669.84
2018-09-10,665.06
2018-09-11,661.69
2018-09-12,654.89
2018-09-13,649.72
2018-09-14,653.1
2018-09-17,646.78
2018-09-18,650.11
2018-09-19,644.31
2018-09-20,639.4
2018-09-21,639.53
2018-09-24,642.08
2018-09-25,648.19
2018-09-26,652.99
2018-09-27,654.2
2018-09-28,652.28
2018-10-01,648.75
2018-10-02,647.73
2018-10-03,645.05
2018-10-04,643.89
2018-10-05,641.86
2018-10-08,637.54
2018-10-09,637.11
2018-10-10,637.97
2018-10-11,631.7
2018-10-12,629.57
2018-10-15,629.06
2018-10-16,635.04
2018-10-17,635.81
2018-10-18,633.99
2018-10-19,636.31
2018-10-22,641.1
2018-10-23,640.73
2018-10-24,633.79
2018-10-25,632.8
2018-10-26,631.59
2018-10-29,631.18
2018-10-30,628.63
2018-10-31,625.71
2018-11-01,625.83
2018-11-02,628.84
2018-11-05,627.78
2018-11-06,625.67
2018-11-07,627.91
2018-11-08,632.87
2018-11-09,635.49
2018-11-12,630.22
2018-11-13,631.36
2018-11-14,632.94
2018-11-15,633.57
2018-11-16,637.24
2018-11-19,641.49
2018-11-20,641.54
2018-11-21,637.26
2018-11-22,635.3
2018-11-23,632.81
2018-11-26,623.55
2018-11-27,622.84
2018-11-28,623.6
2018-11-29,625.24
2018-11-30,626.99
2018-12-03,624.81
2018-12-04,625.61
2018-12-05,626.38
2018-12-06,620.33
2018-12-07,619.31
2018-12-10,617.9
2018-12-11,617.78
2018-12-12,617.34
2018-12-13,616.33
2018-12-14,617.07
2018-12-17,619.75
2018-12-18,617.62
2018-12-19,616.16
2018-12-20,616.68
2018-12-21,615.6
2018-12-24,619.12
2018-12-25,617.87
2018-12-26,619.67
2018-12-27,620.43
2018-12-28,616.68
2018-12-31,618.11
2019-01-01,618.11
2019-01-02,615.81
2019-01-03,613.47
2019-01-04,610.38
2019-01-07,609.16
2019-01-08,606.21
2019-01-09,605.39
2019-01-10,610.04
2019-01-11,611.1
2019-01-14,611.11
2019-01-15,616.65
2019-01-16,618.74
2019-01-17,621.27
2019-01-18,623.36
2019-01-21,624.79
2019-01-22,624.2
2019-01-23,628.53
2019-01-24,629.88
2019-01-25,635.61
2019-01-28,640.55
2019-01-29,640.39
2019-01-30,641.4
2019-01-31,637.56
2019-02-01,642.92
2019-02-04,649.74
2019-02-05,655.13
2019-02-06,660.28
2019-02-07,663.57
2019-02-08,665.06
2019-02-11,667.34
2019-02-12,676.64
2019-02-13,674.98
2019-02-14,675.06
2019-02-15,672.83
2019-02-18,670.82
2019-02-19,671.64
2019-02-20,672.96
2019-02-21,672.86
2019-02-22,670.27
2019-02-25,667.97
2019-02-26,667.27
2019-02-27,662.79
2019-02-28,655.65
2019-03-01,656.78
2019-03-04,660.59
2019-03-05,658.13
2019-03-06,658.05
2019-03-07,662.52
2019-03-08,660.74
2019-03-11,660.96
2019-03-12,659.55
2019-03-13,659.28
2019-03-14,656.27
2019-03-15,657.89
2019-03-18,658.76
2019-03-19,657.98
2019-03-20,662.1
2019-03-21,662.73
2019-03-22,658.94
2019-03-25,656.84
2019-03-26,656.1
2019-03-27,650.73
2019-03-28,652.21
2019-03-29,651.58
2019-04-01,657.44
2019-04-02,659.84
2019-04-03,657.47
2019-04-04,657.11
2019-04-05,656.1
2019-04-08,655.51
2019-04-09,655.72
2019-04-10,656.1
2019-04-11,658.95
2019-04-12,660.63
2019-04-15,659.61
2019-04-16,661.79
2019-04-17,664.02
2019-04-18,663.49
2019-04-19,664.4
