Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ARABIAN CEMENT COMPANY (EGYPT),OK,344992.1298652318,0.2271211401565825,85,85,344992.1298652318,344992.1298652318,68998.42597304637,30,,,,,2024-04-30,2024-03-31,2024-04-30,EGYPT,MID,344992.1298652318,104.0,True,2024-04-30
CIH BANK (MOROCCO),OK,331705.81192952057,36.65674603174603,85,85,331705.81192952057,331705.81192952057,66341.16238590411,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,331705.81192952057,105.0,True,2024-04-30
ATLANTASANAD MOROCCO (MOROCCO),OK,309573.5293796101,12.3015873015873,86,86,309573.5293796101,309573.5293796101,61914.70587592202,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,309573.5293796101,106.0,True,2024-04-30
PSG KONSULT (SOUTH AFRICA),OK,305999.8282817634,0.8096651796345394,81,81,305999.8282817634,305999.8282817634,61199.96565635269,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,305999.8282817634,107.0,True,2024-04-30
BANK OF AFRICA MOROCCO (MOROCCO),OK,284169.60531702905,19.34523809523809,87,87,284169.60531702905,284169.60531702905,56833.92106340581,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,284169.60531702905,108.0,True,2024-04-30
SONATEL SENEGAL (SENEGAL),OK,279757.24671840284,29.53795379537954,86,86,279757.24671840284,279757.24671840284,55951.44934368057,30,,,,,2024-04-30,2024-03-31,2024-04-30,SENEGAL,LOW,279757.24671840284,109.0,True,2024-04-30
RAUBEX (SOUTH AFRICA),OK,261526.27924756374,1.635735340032916,81,81,261526.27924756374,261526.27924756374,52305.25584951275,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,261526.27924756374,110.0,True,2024-04-30
MANAGEM MOROCCO (MOROCCO),OK,247541.25050570298,173.6111111111111,87,87,247541.25050570298,247541.25050570298,49508.2501011406,30,,,,,2024-04-30,2024-03-31,2024-04-30,MOROCCO,MID,247541.25050570298,111.0,True,2024-04-30
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,238015.10502061353,3.122238274407701,68,68,238015.10502061353,238015.10502061353,47603.02100412271,30,,,,,2024-04-30,2024-03-31,2024-04-30,SOUTH AFRICA,HIGH,238015.10502061353,112.0,True,2024-04-30
NESTLE NIGERIA (NIGERIA),OK,224955.14888457672,0.6461547296860755,84,84,224955.14888457672,224955.14888457672,44991.02977691535,30,,,,,2024-04-30,2024-03-31,2024-04-30,NIGERIA,MID,224955.14888457672,113.0,True,2024-04-30
PADENGA HOLDINGS (ZIMBABWE),OK,223562.35074753073,1.923729772547245,77,77,223562.35074753073,223562.35074753073,44712.470149506145,30,,,,,2024-04-30,2024-03-31,2024-04-30,ZIMBABWE,LOW,223562.35074753073,114.0,True,2024-04-30
