Date,AM100,AM200,AM300,Year
2021-12-05,3799.452450562464,2914.101297511751,2010.4270682192905,2021
2021-12-06,3804.687658940319,2929.8054001718806,2013.9916983546889,2021
2021-12-07,3827.8735469143057,2964.835760496174,2028.950969691408,2021
2021-12-08,3814.262393844973,2970.262919402466,2030.501577511776,2021
2021-12-09,3848.1089869940974,2996.8331249907874,2044.191486919062,2021
2021-12-10,3845.1274710209664,2999.732000172692,2044.2034618303708,2021
2021-12-11,3857.904733133434,3002.619372053788,2048.00484084074,2021
2021-12-12,3873.845771254658,3009.572167467656,2055.231195776611,2021
2021-12-13,3821.9848356733646,2964.757643204264,2031.3137796901544,2021
2021-12-14,3793.512132451373,2943.245996688751,2016.0816750352385,2021
2021-12-15,3804.138742371501,2957.7344461259345,2022.184410066581,2021
2021-12-16,3810.090408864844,2961.637411895615,2025.7234501563255,2021
2021-12-17,3816.5573086166737,2965.3626585233974,2026.6180284860752,2021
2021-12-19,3808.450661530823,2958.536973910135,2023.2943223748691,2021
2021-12-20,3808.8661557746814,2963.6675883348025,2024.974704303631,2021
2021-12-21,3780.731421762872,2933.8872138172874,2010.631946139428,2021
2021-12-22,3820.641825550716,2954.933769821056,2026.8914223592255,2021
2021-12-23,3869.853279833309,2996.002132304849,2048.860979436829,2021
2021-12-24,3863.096820432059,3000.431578866496,2045.4572227771412,2021
2021-12-26,3872.446962818966,3007.810973432875,2049.709541091297,2021
2021-12-27,3869.298591358199,3004.077626359908,2047.904661784768,2021
2021-12-28,3888.272177907552,3024.116590312102,2060.1096645011507,2021
2021-12-29,3968.389151096741,3072.928892865896,2103.296758103199,2021
2021-12-30,4009.989515663131,3101.904831118143,2129.7604401589765,2021
2021-12-31,3986.6163853804874,3089.8369145625143,2119.152145738381,2021
2022-01-02,3992.136111293442,3101.806796039434,2124.798449503357,2022
2022-01-03,4041.7780129266766,3136.55010735462,2157.71983315552,2022
2022-01-04,4021.8589751511295,3142.5596057392704,2147.132421034374,2022
2022-01-05,4047.161113791002,3155.1517424783838,2159.618458581764,2022
2022-01-06,3969.347871678267,3103.2099588092697,2125.074241173781,2022
2022-01-07,3899.562557145138,3045.571849747232,2095.880696655317,2022
2022-01-08,3945.7351153602,3081.8661343110857,2118.027979097763,2022
2022-01-09,3876.532487573929,3036.1997178869296,2086.9345614873405,2022
2022-01-10,3880.871321748232,3044.004470425807,2091.115292181975,2022
2022-01-11,3912.810400794952,3078.304968801245,2101.5511046369056,2022
2022-01-12,4026.568353269453,3165.864451275439,2163.2268962143485,2022
2022-01-13,4179.892689855851,3279.306574764233,2233.944727458224,2022
2022-01-14,4245.154477202463,3333.930617220642,2270.09225497186,2022
2022-01-16,4220.112766475963,3320.5552396712574,2258.496942912376,2022
2022-01-17,4269.681896155709,3341.410319996331,2282.9095800671967,2022
2022-01-18,4222.21921766127,3311.507796956408,2263.1313042709303,2022
2022-01-19,4132.1350877319965,3226.538147316713,2217.459569982746,2022
2022-01-20,4103.866690211463,3220.7134941839176,2205.313843243433,2022
2022-01-21,4089.206701769766,3210.230014163204,2197.3007230491307,2022
2022-01-23,4077.758924560506,3199.067528092258,2189.8887560491785,2022
2022-01-24,4006.332736232203,3153.1622841629046,2156.3758728986368,2022
2022-01-25,4016.80738103118,3162.8432273075746,2163.5685428227757,2022
2022-01-26,4052.708959020263,3177.1118068504584,2185.86715611948,2022
2022-01-27,4056.057706477736,3189.9755627021477,2188.0877495921795,2022
2022-01-28,4039.3623266390105,3182.493969858236,2181.9837973055523,2022
2022-01-30,4006.452021923853,3164.1875973850465,2170.912504801139,2022
2022-01-31,4038.918125746535,3212.098063637407,2194.3582832230645,2022
2022-02-01,4038.918125746535,3212.098063637407,2194.3582832230645,2022
2022-02-02,4048.792093802628,3217.8232365486983,2200.35062800593,2022
2022-02-03,4097.828559515108,3273.418472852232,2227.265387474597,2022
2022-02-04,4109.30138159557,3283.296628570442,2231.1390632997404,2022
2022-02-06,4029.040705558669,3226.9647475454053,2187.8925475826622,2022
2022-02-07,4022.16377391405,3227.335886091194,2192.2292766390783,2022
2022-02-08,4005.7827368009616,3202.85901240443,2187.9398333556665,2022
2022-02-09,3994.9948167145617,3199.1338236794954,2181.938633171468,2022
2022-02-10,4047.51569948911,3239.381267217688,2219.903994370498,2022
2022-02-11,4053.496421937359,3254.3454772402674,2221.7512357114847,2022
2022-02-12,4118.22752723808,3297.7432356736085,2257.5655153137427,2022
2022-02-13,4100.557614547755,3286.1980722752223,2248.1250724919078,2022
2022-02-14,4152.798353270427,3326.1943129947445,2283.1918291019,2022
2022-02-15,4156.99047987291,3328.15216343485,2284.8388958169744,2022
2022-02-16,4202.916568454838,3364.665069503155,2312.0185763909926,2022
2022-02-17,4212.449358622849,3373.475467365364,2315.153933908863,2022
2022-02-18,4212.371265775737,3373.8737371140464,2312.924748115553,2022
2022-02-20,4188.059571677944,3355.175150332255,2300.191485488119,2022
2022-02-21,4207.190168655002,3369.9886354185,2307.851561249313,2022
2022-02-22,4165.772004202461,3338.4201489021266,2285.636981724712,2022
2022-02-23,4136.753122805744,3317.5550045820783,2264.3760680545884,2022
2022-02-24,3981.202648490504,3198.6265326724874,2185.177938462484,2022
2022-02-25,4038.9056646076497,3243.491847768125,2212.484362097576,2022
2022-02-27,4073.0251779827818,3271.146559585697,2232.0140107198627,2022
2022-02-28,4070.36587576438,3264.2365529310787,2224.323289001973,2022
2022-03-01,4139.193416373408,3301.352493034543,2254.632524492369,2022
2022-03-02,4067.825692378254,3250.6673103773637,2216.7390077487958,2022
2022-03-03,4116.154180151182,3308.0732003668622,2243.4918458778275,2022
2022-03-04,4102.7843449307065,3297.483704413604,2236.2236045249592,2022
2022-03-05,4027.213821672413,3241.950324905055,2195.8568130798208,2022
2022-03-06,3977.063711945885,3203.4021849443584,2170.455488732634,2022
2022-03-07,3873.986471705272,3124.628156068475,2121.447625816847,2022
2022-03-08,3807.394549378096,3058.768924704417,2083.780865176079,2022
2022-03-09,3798.774312544201,3052.9655323538573,2076.4902988925264,2022
2022-03-10,3744.4655897141424,3010.99891482873,2045.0452516312264,2022
2022-03-11,3801.107785071143,3063.4824532476164,2074.232906996405,2022
2022-03-13,3796.824043888536,3061.441289347737,2071.899507482128,2022
2022-03-14,3836.229975984536,3100.5277592632383,2091.2252174970004,2022
2022-03-15,3807.694419012138,3076.407926844779,2072.4842314736043,2022
2022-03-16,3923.030870959104,3156.177486402137,2128.6581519870592,2022
2022-03-17,3950.489628764389,3181.731577193426,2140.4431430278573,2022
2022-03-18,3997.396801500861,3219.817140287957,2166.036521443522,2022
2022-03-20,4018.229168764229,3235.614433668179,2177.3673243806943,2022
2022-03-21,3979.1595742943337,3215.242862815636,2161.949822450684,2022
2022-03-22,4007.001277108748,3230.9803250813384,2174.0788813832464,2022
2022-03-23,3958.8578100651257,3198.0679197575664,2144.8091664977856,2022
2022-03-24,3972.2677725834983,3210.328275771327,2149.1977290760224,2022
2022-03-25,3991.769026031874,3226.195888488909,2158.124893570309,2022
2022-03-27,3981.499155502051,3216.3626611639024,2151.094387713404,2022
2022-03-28,3922.777193198887,3174.737144701226,2127.92618080727,2022
2022-03-29,4009.433358298628,3233.970525861467,2172.3658936343268,2022
2022-03-30,4050.102968303189,3269.969198835452,2189.358170299433,2022
2022-03-31,4081.9176536068335,3295.940768781698,2208.619166012208,2022
2022-04-01,4077.614482637098,3277.7410936823817,2213.1626726389927,2022
2022-04-02,4067.260256801931,3273.8734354850203,2207.2452305208094,2022
2022-04-03,4096.071145773614,3312.274950956561,2220.8406516197656,2022
2022-04-04,4167.608572966224,3370.18842950197,2256.1233236593166,2022
2022-04-05,4150.464689573691,3373.141326009064,2237.0592344985694,2022
2022-04-06,4102.975707835189,3335.761328899757,2203.500825846841,2022
2022-04-07,4026.434791015296,3264.658183601939,2167.9799807906297,2022
2022-04-08,4112.649566682604,3335.432102866257,2213.5581316367625,2022
2022-04-10,4019.382283880017,3269.947696768334,2164.0645101047803,2022
2022-04-11,4053.5401537328416,3306.2786179322607,2188.646051841151,2022
2022-04-12,4116.668642074239,3355.985414291695,2237.6752442676498,2022
2022-04-13,4213.090736923386,3449.8913462214764,2303.041651695561,2022
2022-04-14,4225.825852943897,3456.115150030361,2311.0459535672944,2022
2022-04-15,4229.783480457267,3459.0774951785997,2312.7937801399994,2022
2022-04-17,4220.898634321628,3453.530874453721,2307.759224788938,2022
2022-04-18,4211.832764632831,3447.603672715801,2304.9667583766204,2022
2022-04-19,4246.158818649223,3474.706523893535,2330.0828566176574,2022
2022-04-20,4208.770435468862,3445.3630438461114,2311.900680268184,2022
2022-04-21,4192.949690471452,3433.4529290668297,2307.587812404669,2022
2022-04-22,4245.476717021222,3476.3001600138427,2331.0368143320707,2022
2022-04-25,4227.289104549048,3461.1421110618853,2319.3783034335515,2022
2022-04-26,4340.094418871954,3558.059326435929,2391.573903891164,2022
2022-04-27,4299.436765670649,3524.563949928214,2372.272555246877,2022
2022-04-28,4328.132694079524,3549.5168329780304,2388.574399300609,2022
2022-04-29,4414.366916048767,3616.359803891709,2432.745620042885,2022
2022-05-04,4414.366916048767,3616.359803891709,2432.745620042885,2022
2022-05-05,4245.086387711886,3475.8103644044018,2345.1590692680943,2022
2022-05-06,4227.62205447521,3463.002889309412,2337.7726090988444,2022
2022-05-07,4111.33717224906,3362.7943444814177,2287.6130376639258,2022
2022-05-08,4169.901062982166,3413.277685857766,2316.5629465247725,2022
2022-05-09,4068.447994531992,3325.5454929090333,2266.484604568165,2022
2022-05-10,3988.063213733029,3262.745483977344,2220.702287972537,2022
2022-05-11,3860.819602642107,3146.435346703775,2144.86632848168,2022
2022-05-12,3919.513256863839,3179.3564907286323,2169.5516482453622,2022
2022-05-13,3900.155809544344,3167.0577357953057,2151.8483036095186,2022
2022-05-15,3882.8390064324894,3153.686607343277,2142.5498093243327,2022
2022-05-16,3869.2329322301616,3142.8326643963005,2134.395180484015,2022
2022-05-17,3869.381638209043,3141.9006851071085,2133.485830640528,2022
2022-05-18,3641.285623658512,2963.8399490049324,2011.8586292668228,2022
2022-05-19,3639.696731509387,2955.823072574346,2009.142629056672,2022
2022-05-20,3627.0750629381614,2953.517958123004,2005.3581474124344,2022
2022-05-22,3620.247530019224,2947.584193753571,2001.7972938702023,2022
2022-05-23,3619.613863995273,2951.6865666207696,2003.5922911840603,2022
2022-05-24,3588.054311115213,2937.741812486114,1987.5001758622896,2022
2022-05-25,3556.346612589456,2907.659990580356,1968.648946378927,2022
2022-05-26,3495.3814084739447,2851.3452715579047,1932.6538224596416,2022
2022-05-27,3533.8252250454216,2885.458844190399,1954.9399942580037,2022
2022-05-29,3521.378676598764,2875.684919432172,1949.3385997312737,2022
2022-05-30,3571.1865996151287,2920.841030739232,1979.5341270762096,2022
2022-05-31,3636.326856387463,2969.458355486535,2015.6059954549528,2022
2022-06-01,3698.713680763455,2999.3826532445364,2035.4133537817952,2022
2022-06-02,3715.002640592043,3010.7171597809515,2043.7456387905977,2022
2022-06-03,3709.329993562385,3007.214813205024,2041.272366043096,2022
2022-06-04,3703.6751290451766,3026.8696229755938,2051.011128181586,2022
2022-06-05,3585.897920372534,2933.923613111728,1992.8639191253803,2022
2022-06-06,3637.55700542316,2979.247382817732,2026.1895642483084,2022
2022-06-07,3571.484777162399,2915.806782111158,1996.3033483611905,2022
2022-06-08,3512.3851890025376,2868.7364536814093,1962.8012956318069,2022
2022-06-09,3472.162706306653,2844.496326333041,1945.8391127529756,2022
2022-06-10,3421.014226555976,2802.8414320079983,1917.9904401562756,2022
2022-06-12,3521.109322833612,2878.126562350216,1967.034840709177,2022
2022-06-13,3440.871211275585,2819.309043773418,1924.09382905451,2022
2022-06-14,3442.7792137886418,2822.458050251648,1925.033921377948,2022
2022-06-15,3430.644830589918,2813.5293804717567,1918.9667748505376,2022
2022-06-16,3410.9381018398835,2795.973112344975,1908.9208861307493,2022
2022-06-17,3326.497189675033,2731.573428614301,1866.1145719034744,2022
2022-06-19,3309.6770283768465,2717.712745698518,1856.815026197606,2022
2022-06-20,3317.857093008141,2725.22465435508,1858.4325552769265,2022
2022-06-21,3309.984343834704,2718.173927027252,1853.3815665160405,2022
2022-06-22,3271.618597990614,2693.2025037680023,1836.7618200935624,2022
2022-06-23,3218.547590204055,2643.3691832981185,1808.5145870940528,2022
2022-06-24,3210.631690296628,2634.542434032299,1800.048372416295,2022
2022-06-26,3212.4085483206727,2635.990796760167,1799.8765536151354,2022
2022-06-27,3212.989386415845,2630.620645776205,1801.051632486274,2022
2022-06-28,3197.3202852913937,2622.8792776250048,1795.368042149703,2022
2022-06-29,3109.1799961065344,2547.052292977289,1743.9498396495098,2022
2022-06-30,3055.3740346729373,2506.17854308162,1717.844580646512,2022
2022-07-01,3168.151485276875,2583.6512640590818,1769.1584024911065,2022
2022-07-02,3159.960989354552,2581.316958632839,1768.8363307525583,2022
2022-07-03,3089.1542387775626,2538.92099523927,1736.7294393341638,2022
2022-07-04,3107.9033142349413,2555.8771958108678,1740.932040081222,2022
2022-07-05,3113.1888915494046,2557.364472581505,1733.1034174505717,2022
2022-07-06,3004.2822460533475,2477.290483495843,1682.3886822349011,2022
2022-07-07,2918.5403768061683,2398.5780129603263,1637.3700099092262,2022
2022-07-08,2897.549258333961,2380.5348891883605,1625.5255189117065,2022
2022-07-09,2852.0969899251395,2354.244833567792,1606.574854429574,2022
2022-07-10,2831.9159753266617,2336.9010368155355,1594.090926186509,2022
2022-07-11,2876.6214356286223,2375.224302784394,1613.5149953473292,2022
2022-07-12,2885.1205758365863,2377.3614386854947,1620.116187327381,2022
2022-07-13,2817.5662466870745,2312.2611493299646,1577.9303390720522,2022
2022-07-14,2794.9830063218374,2291.2513277892613,1564.5984018509243,2022
2022-07-15,2823.214338786908,2315.2555120024213,1580.7383807759177,2022
2022-07-17,2825.245206827545,2317.890213290836,1581.5448918018571,2022
2022-07-18,2856.546688866942,2342.645080740396,1598.6238069756123,2022
2022-07-19,2842.640125128575,2335.0169045752214,1594.3516516673087,2022
2022-07-20,2836.3271178943323,2326.256034283096,1590.9616446011423,2022
2022-07-21,2857.826756171137,2343.0190843852706,1602.0749103565877,2022
2022-07-22,2876.8713552129366,2359.556676925096,1613.808226397911,2022
2022-07-24,2874.335070276153,2355.805943517166,1613.4084875165304,2022
2022-07-25,2879.326719490532,2366.457145566384,1618.2080681736863,2022
2022-07-26,2883.0263310750784,2379.1441356061955,1622.5635785358138,2022
2022-07-27,2858.8390379135617,2365.3147704385083,1613.7319661809267,2022
2022-07-28,2872.3546754684835,2376.688624127917,1619.108670039903,2022
2022-07-29,2912.9654231813024,2405.800226904753,1637.144550138257,2022
2022-07-31,2923.452270411125,2413.915631674958,1642.537384228613,2022
2022-08-01,2923.452270411125,2413.915631674958,1642.537384228613,2022
2022-08-02,2909.1467795574526,2401.5809442013474,1634.2796608915182,2022
2022-08-03,2753.186409147656,2279.566317508216,1550.386633750812,2022
2022-08-04,2830.936210897131,2339.2032383118085,1591.3433073712183,2022
2022-08-05,2815.3546339873574,2327.1695153785663,1583.141571386894,2022
2022-08-06,2741.058147819274,2263.575990048072,1546.816783811884,2022
2022-08-07,2739.380970837029,2254.110923657585,1547.1160773505587,2022
2022-08-08,2750.9987322085144,2267.796040810793,1553.5410430885374,2022
2022-08-09,2704.701210933074,2233.102000075348,1532.0659578293894,2022
2022-08-10,2705.834258101781,2235.1431635104973,1532.413232401807,2022
2022-08-11,2698.0863864828893,2228.688141007462,1522.5673993409068,2022
2022-08-12,2714.7096915452016,2238.155563816222,1533.964016479498,2022
2022-08-14,2709.380470410809,2234.1908572799707,1532.3859243152242,2022
2022-08-15,2703.585041965222,2229.565783317234,1526.0603473354556,2022
2022-08-16,2701.256028269712,2230.19955319728,1525.685759297604,2022
2022-08-17,2669.953479765653,2200.2629690758918,1503.561028513865,2022
2022-08-18,2658.784224902606,2197.41762956046,1502.39752173567,2022
2022-08-19,2630.7666109253228,2172.1365356372426,1485.3544534708465,2022
2022-08-21,2650.6469794358877,2185.8476694826745,1494.6758482187893,2022
2022-08-22,2642.6928540309755,2183.8540788560667,1492.7215178562417,2022
2022-08-23,2631.714871691388,2173.2783607839124,1483.1365285528038,2022
2022-08-24,2623.4012477775595,2168.150968231283,1479.5420959598891,2022
2022-08-25,2646.833627549054,2183.8739376601075,1494.4421762716174,2022
2022-08-26,2612.350173362224,2157.6117630482368,1476.9709661045824,2022
2022-08-28,2603.1817900249134,2151.49698076034,1474.6928535544307,2022
2022-08-29,2584.891042864824,2136.8729266361174,1464.2899024915373,2022
2022-08-30,2553.3540486542074,2111.394162847082,1448.483271923698,2022
2022-08-31,2522.52532935689,2088.056581204738,1434.7494360797498,2022
2022-09-01,2504.098860764988,2070.974256967395,1423.8044554788312,2022
2022-09-02,2583.8930718719266,2128.612894151354,1461.1777103418403,2022
2022-09-03,2552.902314054896,2112.000737278571,1447.5061201842395,2022
2022-09-04,2552.683148818025,2111.499123656082,1448.4814165669563,2022
2022-09-05,2466.297548671722,2041.8198951969543,1399.12699606681,2022
2022-09-06,2471.925585541446,2038.6827523129136,1404.779974292111,2022
2022-09-07,2425.362563119336,2003.246810653064,1381.400047225584,2022
2022-09-08,2427.733547159619,2003.666724869614,1381.5567429833816,2022
2022-09-09,2392.461765407895,1969.7625702142984,1363.843836633498,2022
2022-09-11,2400.9043295269253,1980.173360765065,1365.87003150906,2022
2022-09-12,2404.8965717360925,1977.46785223292,1368.1815094366589,2022
2022-09-13,2344.926371876171,1929.6464758240536,1334.029201733753,2022
2022-09-14,2282.192769962845,1882.0049260265916,1298.4604805583444,2022
2022-09-15,2228.86351082268,1838.405233787288,1269.8163946751963,2022
2022-09-16,2203.3281523977043,1818.0509522423563,1255.7352368523766,2022
2022-09-18,2185.356175933285,1807.8010768040235,1246.2569192165522,2022
2022-09-19,2139.87853724359,1767.82436015603,1219.3185273522752,2022
2022-09-20,2146.066605185731,1771.328471816403,1221.6295937097357,2022
2022-09-21,2168.416615545061,1793.2853757651026,1235.3407501047125,2022
2022-09-22,2164.607956537576,1798.1032664696756,1242.3426273073171,2022
2022-09-23,2209.5817711001923,1834.991373928896,1269.702456840328,2022
2022-09-25,2202.8242861586364,1830.8107797072928,1266.405681407717,2022
2022-09-26,2267.9566926102884,1883.728681910245,1306.3073864699588,2022
2022-09-27,2355.694967043807,1957.9149514385856,1357.9874608989128,2022
2022-09-28,2411.9788779610767,2004.844698563268,1393.677788200797,2022
2022-09-29,2381.1200378348994,1979.2399107492192,1376.1961371056047,2022
2022-09-30,2374.469821326128,1973.99530430932,1372.790655833326,2022
2022-10-01,2454.651564001198,2034.3435369892056,1414.523196583463,2022
2022-10-02,2449.9178561673093,2035.063962894928,1413.939097222919,2022
2022-10-03,2438.927366272999,2035.104369324026,1410.7124565236966,2022
2022-10-04,2448.919085593056,2038.0840279537576,1410.839750639338,2022
2022-10-05,2388.327969270871,1994.367089848503,1378.8215633763934,2022
2022-10-06,2325.2205709525288,1936.490627824173,1343.787057988385,2022
2022-10-07,2313.397864567094,1927.005312911175,1336.8449705091366,2022
2022-10-08,2339.6561198419085,1943.3399313064212,1351.2637242496107,2022
2022-10-09,2330.210556528244,1936.8514729167505,1346.922035457546,2022
2022-10-10,2276.1326932283505,1894.9357398451905,1318.8787928580314,2022
2022-10-11,2341.653876677069,1950.879769812036,1352.5863094171184,2022
2022-10-12,2340.751413740033,1948.6978640984328,1349.8791544004634,2022
2022-10-13,2278.2227242767085,1897.4911534544103,1318.0098586460704,2022
2022-10-14,2285.702793631129,1904.503344613432,1324.976557496782,2022
2022-10-16,2304.7617278594,1917.03497302426,1333.1398746120933,2022
2022-10-17,2341.8885877591915,1947.711095776767,1353.798177811722,2022
2022-10-18,2338.213224010318,1945.869088933664,1352.3272288588266,2022
2022-10-19,2337.143170147037,1948.0062921075412,1352.257141062407,2022
2022-10-20,2338.471858014052,1945.8248062995328,1352.5982304981694,2022
2022-10-21,2341.2582870406814,1948.847165797248,1354.593840402742,2022
2022-10-23,2341.5853266944387,1948.1648708132443,1354.4840977000529,2022
2022-10-24,2333.092003226871,1945.9024955641355,1349.0718290609143,2022
2022-10-25,2369.8692652838595,1973.6300131566209,1366.2048005910144,2022
2022-10-26,2408.397219816203,2003.995237831237,1388.4573406593356,2022
2022-10-27,2386.648344513332,1991.816664744614,1375.141850442964,2022
2022-10-28,2353.719116773598,1969.7388850049972,1358.9753767695086,2022
2022-10-30,2348.7862000864984,1965.2279806682848,1356.603416173566,2022
2022-10-31,2337.683130217252,1953.6475840343817,1349.9306240651097,2022
2022-11-01,2337.683130217252,1953.6475840343817,1349.9306240651097,2022
2022-11-02,2296.932907058174,1923.1108925098824,1330.0281187705662,2022
2022-11-03,2293.522128466711,1927.5199289003003,1335.0258304493705,2022
2022-11-04,2296.961599803993,1926.3432309607365,1332.3701628681429,2022
2022-11-05,2223.737240321389,1870.2330342692655,1296.0402791411493,2022
2022-11-06,2232.2093064255505,1876.779803116537,1300.5734465144228,2022
2022-11-07,2223.419514821336,1879.0961302086707,1305.356090223186,2022
2022-11-08,2261.5327943776715,1903.7142413107567,1321.4000992286053,2022
2022-11-09,2279.589004242296,1915.9765627450904,1328.0313659956148,2022
2022-11-10,2186.582895101971,1847.9201026714995,1284.628034574494,2022
2022-11-11,2268.7151132419017,1909.1184548748968,1324.0808008837653,2022
2022-11-13,2278.247111946188,1916.8999227676643,1329.4718485293404,2022
2022-11-14,2260.067835147542,1899.59813237356,1317.0754708947047,2022
2022-11-15,2236.257684214356,1879.8314885172504,1303.0341424472929,2022
2022-11-16,2246.902402033928,1891.0195402754189,1309.8722262425172,2022
2022-11-17,2283.5749826870456,1920.2803872698848,1330.1262327175575,2022
2022-11-18,2296.1406327252844,1932.7484752154307,1339.0237767137846,2022
2022-11-20,2298.704216682846,1934.9850183914832,1340.2660418477717,2022
2022-11-21,2277.2817213818184,1924.8943666412636,1332.2140478441802,2022
2022-11-22,2284.4808428200954,1934.1924856564924,1336.870090475758,2022
2022-11-23,2309.074390246338,1953.4434790199405,1349.706835283445,2022
2022-11-24,2359.4739720975194,1992.5759250131,1377.5883012128354,2022
2022-11-25,2363.8743530792585,1995.290375087451,1381.2463766017445,2022
2022-11-27,2375.573964625648,2005.196566373481,1388.4751904428022,2022
2022-11-28,2378.675846313768,2006.527718418826,1389.0439277851858,2022
2022-11-29,2397.743453574878,2019.763282629702,1398.8785585627772,2022
2022-11-30,2410.156281623332,2031.5745568793625,1404.767101602091,2022
2022-12-01,2464.868173755201,2066.525262584784,1425.0415516612568,2022
2022-12-02,2465.9165853256136,2070.7803968515814,1426.960842818187,2022
2022-12-04,2476.7823167443644,2093.2216293650454,1446.700696661495,2022
2022-12-05,2431.30405564279,2059.221952716791,1424.727808160326,2022
2022-12-06,2425.772872611971,2055.3587464047123,1424.448000577749,2022
2022-12-07,2419.113873986309,2059.199395600196,1430.8482333547895,2022
2022-12-08,2454.7258792094244,2090.1929289468985,1450.8012916937253,2022
2022-12-09,2412.259300670057,2059.194117045353,1434.27074295192,2022
2022-12-10,2347.2740713358867,2006.784312145517,1399.3849550876912,2022
2022-12-11,2336.643846275071,1996.1390194290475,1392.3592372565895,2022
2022-12-12,2417.4533137407325,2062.589773333746,1438.3287792011738,2022
2022-12-13,2455.3817812070347,2097.8648333885703,1463.2286602523468,2022
2022-12-14,2448.621001249899,2091.646676037564,1461.8525507357103,2022
2022-12-15,2423.759626183361,2073.879536295199,1448.9603440383514,2022
2022-12-16,2428.5586775427305,2081.7881558215918,1454.2522118369288,2022
2022-12-18,2410.4862218436656,2069.018256658377,1445.827135805925,2022
2022-12-19,2458.930084863405,2111.209309457542,1473.6207841513467,2022
2022-12-20,2460.306052681969,2120.2937031922843,1482.0092730804863,2022
2022-12-21,2495.785499325682,2147.575965220136,1500.1642901337389,2022
2022-12-22,2488.431816618501,2138.0203955888537,1495.6618978371314,2022
2022-12-23,2549.4153738079603,2190.327195043309,1531.4678201749518,2022
2022-12-25,2545.874253275297,2182.948928239751,1526.1844848745927,2022
2022-12-26,2555.0714351821125,2195.48451141857,1535.0000266059672,2022
2022-12-27,2551.6487579764357,2193.0250849263466,1535.549843013233,2022
2022-12-28,2574.663554897973,2217.6081879206886,1555.6801405593749,2022
2022-12-29,2596.9302845234547,2241.356436439844,1571.1969667361489,2022
2022-12-30,2614.195108483798,2254.981770807511,1582.869935585151,2022
2023-01-02,2725.3304268684697,2340.0985827444997,1636.59800622659,2023
2023-01-03,2688.212462947161,2314.810236555116,1620.8442858245023,2023
2023-01-04,2665.7171576390224,2295.730283215385,1606.4923269744445,2023
2023-01-05,2665.660895544828,2296.371022284741,1605.0809542773177,2023
2023-01-06,2589.810238320022,2228.908184590861,1559.2197599192166,2023
2023-01-08,2636.55209251957,2269.063141537169,1586.629189125636,2023
2023-01-09,2629.2351027615505,2261.405364838806,1580.6103331400057,2023
2023-01-10,2600.558011310037,2237.8259869415574,1565.305295664648,2023
2023-01-11,2481.220806720394,2142.4472583858355,1500.199218897587,2023
2023-01-12,2550.0541219049637,2207.770543347529,1542.9434804258185,2023
2023-01-13,2595.767822527626,2245.11673617666,1564.4702249271547,2023
2023-01-15,2601.102941558901,2250.0507210086475,1567.8168132831163,2023
2023-01-16,2594.0321169109925,2245.0900996487503,1564.039012903787,2023
2023-01-17,2588.020217669887,2244.4834538159766,1564.4886672857008,2023
2023-01-18,2552.191369406395,2209.090365732726,1541.98237330563,2023
2023-01-19,2550.06912909956,2204.426209202268,1539.2551043225676,2023
2023-01-20,2560.3550743473065,2211.30703883564,1542.1533518519077,2023
2023-01-22,2565.9633448148043,2216.2774883590296,1545.480742345419,2023
2023-01-23,2584.6013273818085,2230.140180376208,1554.1676222352987,2023
2023-01-24,2613.0198151348136,2248.406338763492,1565.8351482258536,2023
2023-01-25,2584.5166654960703,2224.341461134301,1549.5133752054187,2023
2023-01-26,2598.385388441565,2234.1597167752047,1558.0156895290663,2023
2023-01-27,2593.2154279462843,2229.5920964065635,1554.2505338379185,2023
2023-01-30,2601.093978250367,2237.347718478401,1559.236643088905,2023
2023-01-31,2572.405034325395,2216.6085414718546,1542.1482127121412,2023
2023-02-01,2572.405034325395,2216.6085414718546,1542.1482127121412,2023
2023-02-02,2603.0280712470462,2242.9489624650005,1557.9495316314692,2023
2023-02-03,2612.174825756078,2250.9044998915447,1557.23821639911,2023
2023-02-05,2603.797487986286,2241.957601840286,1551.0648281462418,2023
2023-02-06,2565.4870300235493,2206.9599482379585,1527.4679992505194,2023
2023-02-07,2625.9503052356304,2256.526059622915,1554.6053888137435,2023
2023-02-08,2691.034229994493,2315.154641965326,1586.9528452040274,2023
2023-02-09,2748.063765037872,2363.2848468112143,1614.55381808657,2023
2023-02-10,2746.559691912501,2361.1658295099423,1608.9721267986154,2023
2023-02-11,2748.4383495239,2362.7491056669232,1610.1181218813615,2023
2023-02-12,2736.475882272696,2354.456127358309,1604.5229764831067,2023
2023-02-13,2760.86755048587,2376.0758389876887,1622.067058641576,2023
2023-02-14,2724.198005637385,2345.452042515124,1607.5394331601838,2023
2023-02-15,2699.953156074335,2323.515775971872,1595.9108581143716,2023
2023-02-16,2692.4113303828203,2314.9464619220184,1592.48281690887,2023
2023-02-17,2678.153494099603,2302.071905420325,1585.4371947531245,2023
2023-02-19,2666.6089985598564,2292.5550957666264,1578.775481546964,2023
2023-02-20,2652.8804721023303,2281.730363043253,1571.270457074246,2023
2023-02-21,2649.779615107762,2276.3735899234616,1567.3969596968584,2023
2023-02-22,2644.8700997240044,2271.7507616121666,1561.7309209420464,2023
2023-02-23,2653.616574390332,2279.728200421395,1567.0770059113938,2023
2023-02-24,2620.1309522154515,2250.4102042519444,1549.315134821365,2023
2023-02-26,2628.3947671240094,2256.9481357629707,1554.1085420219488,2023
