Date,High Risk
2020-03-20,1080.5080526275551
2020-03-22,1094.036086072373
2020-03-23,1091.3187415434336
2020-03-24,1078.8848148768195
2020-03-25,1089.3068999951306
2020-03-26,1103.7881558470478
2020-03-27,1113.0849634127924
2020-03-29,1113.9616274666778
2020-03-30,1110.5971880615593
2020-03-31,1119.770187260569
2020-04-01,1119.770187260569
