Date,Country,Weight
2019-10-31,MAURITIUS,0.005060522345123154
2019-10-31,MOROCCO,0.009028813777016842
2019-10-31,NAMIBIA,0.0037717365150535254
2019-10-31,NIGER,0.0051293695083086035
2019-10-31,NIGERIA,0.3571770056289569
2019-10-31,SENEGAL,0.03583447107542402
2019-10-31,SOUTH AFRICA,0.4000000000000001
2019-10-31,TANZANIA,0.024192103372160115
2019-10-31,UGANDA,0.001011460425907196
2019-11-30,EGYPT,0.06755860675536604
2019-11-30,KENYA,0.08966355591749589
2019-11-30,MALAWI,0.013775109947859044
2019-11-30,MAURITIUS,0.0029471111889242257
2019-11-30,MOROCCO,0.007122976652092572
2019-11-30,NAMIBIA,0.0034609779861468656
2019-11-30,NIGER,0.0026355626756347102
2019-11-30,NIGERIA,0.30142744367345964
2019-11-30,SENEGAL,0.0308814290737773
2019-11-30,SOUTH AFRICA,0.4
2019-11-30,TANZANIA,0.05528527631929063
2019-11-30,UGANDA,0.025241949809953333
2019-12-31,EGYPT,0.08364006644407482
2019-12-31,KENYA,0.051786016736147404
2019-12-31,MALAWI,0.014791106348847598
2019-12-31,MAURITIUS,0.001102699442543051
2019-12-31,MOROCCO,0.016389304175321695
2019-12-31,NAMIBIA,0.0026532653445893077
2019-12-31,NIGER,0.0034757768192862806
2019-12-31,NIGERIA,0.26563893999779953
2019-12-31,SENEGAL,0.039550705114324354
2019-12-31,SOUTH AFRICA,0.4
2019-12-31,TANZANIA,0.09196439820545076
2019-12-31,TOGO,0.0010010217791383636
2019-12-31,UGANDA,0.028006699592476873
2020-01-31,EGYPT,0.029916669493840007
2020-01-31,KENYA,0.03801989925583688
2020-01-31,MAURITIUS,0.0026216182641763024
2020-01-31,MOROCCO,0.010050596978416298
2020-01-31,NAMIBIA,0.0019586240325458544
2020-01-31,NIGER,0.0027391547791348414
2020-01-31,NIGERIA,0.30283290852903255
2020-01-31,SENEGAL,0.038708522491069736
2020-01-31,SOUTH AFRICA,0.4
2020-01-31,TANZANIA,0.1604085946946967
2020-01-31,UGANDA,0.012743411481250709
2020-02-29,EGYPT,0.04580342265761568
2020-02-29,KENYA,0.03936012732943614
2020-02-29,MAURITIUS,0.0026246500652793523
2020-02-29,MOROCCO,0.008651979858884717
2020-02-29,NAMIBIA,0.0026779416463003553
2020-02-29,NIGER,0.003036149374337713
2020-02-29,NIGERIA,0.2846725269070488
2020-02-29,SENEGAL,0.025923863863216805
2020-02-29,SOUTH AFRICA,0.4
2020-02-29,TANZANIA,0.17892067281804447
2020-02-29,UGANDA,0.008328665479835946
2020-03-31,EGYPT,0.07647217748328912
2020-03-31,KENYA,0.05890496495368269
2020-03-31,MALAWI,0.000784915601122251
2020-03-31,MAURITIUS,0.0008396056075705321
2020-03-31,MOROCCO,0.013314226109357147
2020-03-31,NAMIBIA,0.0033572597092077485
2020-03-31,NIGER,0.0011384000276329653
2020-03-31,NIGERIA,0.3516035128933835
2020-03-31,SENEGAL,0.03348662742280927
2020-03-31,SOUTH AFRICA,0.4
2020-03-31,TANZANIA,0.0593171372617252
2020-03-31,UGANDA,0.000781172930219648
2020-04-30,EGYPT,0.11466979569346313
2020-04-30,KENYA,0.06772886544294505
2020-04-30,MALAWI,0.0013660830789331475
2020-04-30,MAURITIUS,0.004128052253797412
2020-04-30,MOROCCO,0.007888522873370205
2020-04-30,NAMIBIA,0.003258006510552477
2020-04-30,NIGER,0.0050668667417111445
2020-04-30,NIGERIA,0.3282402774625014
2020-04-30,SENEGAL,0.04148974388220642
2020-04-30,SOUTH AFRICA,0.4
2020-04-30,TANZANIA,0.02525739198681143
2020-04-30,UGANDA,0.0009063940737081689
2020-05-31,EGYPT,0.09951042629886037
2020-05-31,KENYA,0.08523927672034685
2020-05-31,MALAWI,0.007754000625241764
2020-05-31,MAURITIUS,0.005422427152329973
2020-05-31,MOROCCO,0.0077030712284400175
2020-05-31,NAMIBIA,0.0045571078381413666
2020-05-31,NIGER,0.007537927769737836
2020-05-31,NIGERIA,0.33295054342481706
2020-05-31,SENEGAL,0.030114678534334027
2020-05-31,SOUTH AFRICA,0.3999999999999999
2020-05-31,TANZANIA,0.01815624222729794
2020-05-31,UGANDA,0.0010542981804528078
2020-06-30,EGYPT,0.1299248032152759
2020-06-30,KENYA,0.053929550162689
2020-06-30,MALAWI,0.005529194604778089
2020-06-30,MAURITIUS,0.004295750613303251
2020-06-30,MOROCCO,0.0097482122650603
2020-06-30,NAMIBIA,0.004538541153805868
2020-06-30,NIGER,0.005124650579050124
2020-06-30,NIGERIA,0.2797424102046455
2020-06-30,SENEGAL,0.02018641397261412
2020-06-30,SOUTH AFRICA,0.39999999999999997
2020-06-30,TANZANIA,0.08698047322877783
2020-07-31,EGYPT,0.10662387890591091
2020-07-31,KENYA,0.08427071779130453
2020-07-31,MALAWI,0.00567373557103562
2020-07-31,MAURITIUS,0.0023412726619749333
2020-07-31,MOROCCO,0.005226873936468373
2020-07-31,NAMIBIA,0.004485263961705808
2020-07-31,NIGER,0.00305807031169381
2020-07-31,NIGERIA,0.2571914723965755
2020-07-31,SENEGAL,0.04492437976617063
2020-07-31,SOUTH AFRICA,0.4
2020-07-31,TANZANIA,0.08620433469715982
2020-08-31,EGYPT,0.09135344285874313
2020-08-31,KENYA,0.05304876375894869
2020-08-31,MALAWI,0.00772404439852827
2020-08-31,MAURITIUS,0.004177506815693194
2020-08-31,NAMIBIA,0.002719376285944193
2020-08-31,NIGER,0.003345855842525487
2020-08-31,NIGERIA,0.22098942368313268
2020-08-31,RWANDA,0.011175444918132825
2020-08-31,SENEGAL,0.02648175009517496
2020-08-31,SOUTH AFRICA,0.4
2020-08-31,TANZANIA,0.17737195319273025
2020-08-31,UGANDA,0.0016124381504462734
2020-09-30,EGYPT,0.11471245101505682
2020-09-30,KENYA,0.06917062787406465
2020-09-30,MALAWI,0.014418780845683805
2020-09-30,MAURITIUS,0.0038375176460313997
2020-09-30,NAMIBIA,0.002829391471546632
2020-09-30,NIGER,0.0033096473815155394
2020-09-30,NIGERIA,0.2918959811324708
2020-09-30,RWANDA,0.016121021129910946
2020-09-30,SENEGAL,0.026163481482031303
2020-09-30,SOUTH AFRICA,0.39999999999999997
2020-09-30,TANZANIA,0.05572263741943666
2020-09-30,TOGO,0.0018184626022515172
2020-10-31,EGYPT,0.07434819137123706
2020-10-31,KENYA,0.032279958089284876
2020-10-31,MALAWI,0.016829637247442086
2020-10-31,MAURITIUS,0.0017389099043867247
2020-10-31,MOROCCO,0.0016799509016426695
2020-10-31,NAMIBIA,0.002874572451665325
2020-10-31,NIGER,0.005425070936031448
2020-10-31,NIGERIA,0.4
2020-10-31,RWANDA,0.0013053404251924122
2020-10-31,SENEGAL,0.020927924268797794
2020-10-31,SOUTH AFRICA,0.4
2020-10-31,TANZANIA,0.041362328011343444
2020-10-31,UGANDA,0.0012281163929761339
2020-11-30,EGYPT,0.08856645097268151
2020-11-30,KENYA,0.03240663150963647
2020-11-30,MALAWI,0.013183510560977095
2020-11-30,MOROCCO,0.0010970381759589783
2020-11-30,NAMIBIA,0.003023996347048016
2020-11-30,NIGER,0.006090524545888511
2020-11-30,NIGERIA,0.3710940867911389
2020-11-30,SENEGAL,0.02291050382671989
2020-11-30,SOUTH AFRICA,0.4
2020-11-30,TANZANIA,0.05285757702997136
2020-11-30,UGANDA,0.008769680239979387
2020-12-31,EGYPT,0.09742037521729037
2020-12-31,KENYA,0.03517715974580928
2020-12-31,MALAWI,0.0019270141645724025
2020-12-31,MOROCCO,0.008555420360400925
2020-12-31,NAMIBIA,0.002457904176268062
2020-12-31,NIGER,0.009433230802469158
2020-12-31,NIGERIA,0.3198063177902568
